water_year,AgEra-5_precipitation_mm,prism_precipitation_mm,rdpa_precipitation_mm,nclimgrid_precipitation_mm,gridmet_precipitation_mm,chirps_precipitation_mm,ensemble_et_mm,disalexi_et_mm,eemetric_et_mm,ptjpl_et_mm,ssebop_et_mm,geesebal_et_mm,q_mm,wbet_AgEra-5_mm,wbet_prism_mm,wbet_rdpa_mm,wbet_nclimgrid_mm,wbet_gridmet_mm,wbet_chirps_mm
2004,888.8836200078961,716.8809744876176,883.225707206821,903.3949478506635,713.3394783811244,829.5399773269503,647.1012074016573,564.6789210335345,543.6685373085252,803.1420833984787,628.6577573515199,701.4809107318914,285.17703532453993,603.7065846833561,431.7039391630777,598.048671882281,618.2179125261237,428.16244305658455,544.3629420024104
2005,680.5226790385329,505.2127212579345,587.8834509582144,614.1721515613534,486.49088855591316,602.5445313274204,650.4944018474619,599.1221759391336,573.6098527978613,754.4948946548599,633.2447989701102,678.0563761165057,212.5319923309802,467.9906867075527,292.6807289269543,375.35145862723425,401.64015923037323,273.95889622493297,390.0125389964402
2006,996.6899870892232,889.832604414288,860.7160795217077,1082.8783692806642,894.02219155626,963.9013302042014,637.9580541629605,571.8830368851037,527.7144311350856,751.1005846133396,621.0607011513558,650.1473007848845,451.53537158947796,545.1546154997452,438.29723282480995,409.18070793222967,631.3429976911862,442.4868199667821,512.3659586147235
2007,937.4619504185283,769.2930169049469,741.4855214483476,933.1627922457562,797.6588596150779,869.8939333071595,627.2737751489266,555.0772977424783,515.2576034009908,761.0041882828333,616.719598575347,677.5951056618892,413.41576390841965,524.0461865101087,355.8772529965272,328.06975753992805,519.7470283373367,384.2430957066582,456.4781693987399
2008,931.98001461416,792.5392526451699,724.9149856242474,942.5281420392014,740.8433800321606,843.3941913731002,597.1701840327506,537.7074000416815,507.6646961051083,731.6031133710507,616.1029261152776,625.0418862935427,402.6304519564278,529.3495626577322,389.9088006887421,322.2845336678196,539.8976900827736,338.21292807573275,440.76373941667237
2009,902.0033128789959,831.8411149891201,650.5165484492762,863.4808932970801,709.4525066747748,767.5353848158755,623.0239122523415,572.1783085568948,525.2098180586099,733.6442957267528,642.9254510315809,667.4421864489501,349.0909784119005,552.9123344670953,482.7501365772197,301.4255700373758,514.3899148851797,360.36152826287434,418.44440640397505
2010,987.6786067767246,841.1989717799936,820.7601763086385,964.5354950799955,753.527483970315,895.5636850893098,608.9401689401944,598.2157712676906,516.5197510006466,749.8521150798659,582.0197156897027,667.3716758051412,372.453098807521,615.2255079692036,468.7458729724726,448.30707750111753,592.0823962724745,381.074385162794,523.1105862817888
2011,1094.4920765097775,940.6175685674277,854.8456008874277,1022.8678926467768,930.7442466885298,911.1868320321655,607.8243957345254,597.323635517651,497.6945910867998,764.5689007708302,593.0613400292034,679.9927236017903,521.779641593465,572.7124349163125,418.83792697396274,333.0659592939627,501.0882510533117,408.9646050950647,389.4071904387005
2012,1010.2937777306905,816.6906987669479,786.627184340887,824.6339212205278,875.0903457269696,736.8801733119282,613.6536187303409,556.1349352900158,531.8890218279538,765.361457021599,620.6478662586525,658.1612119933125,477.214419585047,533.0793581456436,339.47627918190096,309.41276475584004,347.41950163548074,397.87592614192266,259.66575372688123
2013,1037.3120972417846,886.615283639591,822.4113328008247,982.6103866700291,973.4877972551077,762.6727579554641,622.2276390073789,570.8973893199741,527.4729206070414,756.2677348213188,691.7048499548877,615.5551765261733,374.2522811265401,663.0598161152445,512.3630025130509,448.15905167428457,608.358105543489,599.2355161285676,388.4204768289241
2014,885.9662043337339,768.4385054315832,695.6852526407677,849.009333131503,756.079308390811,649.6195462002056,718.0733376932608,684.1456257288683,626.4310808445985,822.1430630059599,725.2241958038506,742.389452250994,377.10162695060217,508.8645773831318,391.33687848098094,318.58362569016543,471.9077061809008,378.9776814402088,272.5179192496034
2015,795.7522650387301,711.0524443689038,662.4911529073049,800.8508857518925,684.7914360906922,659.0021523008172,691.7846079790122,623.6294554813626,590.4963580585572,794.207367758162,711.9308402343604,690.2751191273389,357.09541827468996,438.6568467640401,353.95702609421386,305.3957346326149,443.75546747720256,327.69601781600215,301.9067340261272
2018,929.7462693148983,762.566641117042,655.2560692163139,784.3465079276577,747.7434331879329,642.0851372480583,687.4865761036235,583.155640907254,598.1440647698952,822.064229457227,717.3224269575179,665.5623284638889,403.2578949554489,526.4883743594494,359.30874616159315,251.99817426086503,381.088612972209,344.485538232484,238.82724229260944
