water_year,AgEra-5_precipitation_mm,prism_precipitation_mm,rdpa_precipitation_mm,nclimgrid_precipitation_mm,gridmet_precipitation_mm,chirps_precipitation_mm,ensemble_et_mm,disalexi_et_mm,eemetric_et_mm,ptjpl_et_mm,ssebop_et_mm,geesebal_et_mm,q_mm,wbet_AgEra-5_mm,wbet_prism_mm,wbet_rdpa_mm,wbet_nclimgrid_mm,wbet_gridmet_mm,wbet_chirps_mm
2004,1244.7055318223054,1200.043908552196,1034.4016310229272,1217.602602547201,1206.9823820583215,1131.835302047602,671.8778144250557,633.8513393637872,566.6496808836166,788.356853063603,633.5467985605626,675.6027987810551,529.924834820509,714.7806970017964,670.1190737316869,504.4767962024182,687.677767726692,677.0575472378126,601.9104672270929
2005,1105.2958823831077,893.64490904654,877.0280671705798,930.8957553652709,933.4636059941655,932.4600993630675,647.8798933574166,631.6715994824788,530.3292661854874,755.0654100367797,603.5485613078038,672.5934581386018,368.38507178786904,736.9108105952386,525.2598372586709,508.6429953827108,562.5106835774019,565.0785342062966,564.0750275751984
2006,1511.5919952893134,1453.3473927449747,1304.703192405133,1466.9361564283074,1462.5130359679013,1438.1993935650864,675.2917945833918,640.0225892875699,572.8078522062679,777.5072492236209,604.3801873142429,755.8553767614818,934.9722448023858,576.6197504869277,518.3751479425889,369.7309476027472,531.9639116259217,527.5407911655154,503.2271487627005
2007,1338.0758173407203,1265.969373486596,1081.0757896624254,1317.2783775363823,1306.7900344660072,1283.4672096344693,656.9167051832366,625.8970332004865,537.7769775993823,802.4783706687473,574.6470688867381,696.590646561797,750.6531124367868,587.4227049039334,515.316261049809,330.42267722563867,566.6252650995955,556.1369220292204,532.8140971976824
2008,1212.647035214898,1222.1628076079082,1072.2269103816586,1183.817839476615,1220.919751903302,1174.5011888351082,614.6682232444253,562.4644496774135,502.7381147448828,723.8602308818166,565.1800711843555,669.8454311811486,747.8440033602759,464.8030318546222,474.3188042476322,324.3829070213827,435.97383611633904,473.0757485430262,426.6571854748324
2009,1149.7548800527966,988.2259557424611,847.8230692473262,995.2249740050804,986.233395822992,984.2507735698582,675.5131978138235,617.9369469365124,525.4047352723834,831.9954565223479,609.8048438282299,724.4736171780924,483.3360006535746,666.418879399222,504.8899550888865,364.4870685937516,511.8889733515058,502.89739516941734,500.9147729162835
2010,1539.225551514864,1387.3770556770614,1161.543217663576,1367.9360898131965,1385.9111220927277,1422.0989923244151,641.4970031228469,625.5000080244189,504.6066867656812,809.7531583935743,548.7829120040383,675.7116871744853,768.6791174073575,770.5464341075063,618.6979382697039,392.8641002562184,599.2569724058391,617.2320046853702,653.4198749170574
2011,1534.241090408969,1470.2007724699415,1251.7258248939202,1483.468054548259,1508.5293940483705,1456.4098713605708,600.2066292738159,559.3183181479644,481.0540717565308,716.3444932393261,558.1530370714364,621.3101652146263,1010.1998660486826,524.0412243602865,460.000906421259,241.52595884523757,473.2681884995765,498.3295279996878,446.2100053118882
2012,1358.3654589664,1295.1246868408637,1033.1917903680812,1303.7203828215152,1339.2019679172574,1273.5442894431887,602.7876446532418,576.4500166494072,488.2845541485542,706.8270636699323,571.1533724919271,598.2581610018533,829.5786832501225,528.7867757162775,465.54600359074135,203.61310711795895,474.1416995713926,509.623284667135,443.96560619306644
2013,1519.0680021703365,1392.9969304233705,1273.4321257912725,1426.059013224852,1446.3655135929007,1362.9876247901564,647.6189582548201,559.927198170582,551.0981888702596,775.4455777725791,612.0980563378221,702.1109583837085,657.7592867183339,861.3087154520026,735.2376437050367,615.6728390729386,768.2997265065179,788.6062268745668,705.2283380718225
2014,1130.3373882699664,1008.2626981652828,983.6615066973143,1018.0059530368472,1029.9311493335115,1026.8766125816742,713.303735714833,669.9852502163336,587.415959569625,876.0360823936285,642.861907971199,760.0668284529823,609.6606230524967,520.6767652174696,398.60207511278605,374.0008836448176,408.34532998435054,420.27052628101484,417.21598952917736
2015,1138.8259888847538,1095.3413220549385,1066.0014937375304,1123.8621182403188,1100.7573762650889,1119.5296174578125,723.7745833333789,674.9456551615746,601.7356945966767,837.0220736899107,711.9598662046683,733.8574905360355,560.9809482114421,577.8450406733117,534.3603738434964,505.02054552608826,562.8811700288768,539.7764280536469,558.5486692463707
2016,1585.2054568313208,1604.9449228896974,1511.379021667116,1596.5790571106866,1623.8637483141445,1568.425907857319,707.6540296764551,617.0867944663432,566.136097634319,843.4627217659809,690.1693756534859,716.6462298498535,987.3365432660936,597.8689135652273,617.6083796236039,524.0424784010223,609.2425138445931,636.5272050480509,581.0893645912256
2017,1962.250181701352,1817.228578896639,1725.8933664033927,1804.98244015659,1839.8294170295733,1764.6957905538663,700.4363389262268,613.1969817966575,592.6742461520585,825.2833644886699,665.217607834057,743.7322374929389,1194.015277716501,768.2349039848509,623.213301180138,531.8780886868916,610.9671624400889,645.8141393130722,570.6805128373652
2018,1244.8640417755516,1144.7013186754245,1066.7900458109539,1158.9514728951624,1156.3157104444635,1071.3975133944873,696.6101331188524,622.1691793752087,565.8676990707452,837.2731934835607,672.1050901989985,722.694478894033,673.3373157052469,571.5267260703049,471.36400297017775,393.4527301057071,485.61415718991555,482.97839473921675,398.0601976892405
2019,1196.0128418310483,1066.1238318245294,934.535573141934,1064.3703619855105,1087.5502531177638,1089.777450193469,681.3172045058254,583.319752769602,566.3069374371157,808.9768448142596,658.4095094846757,715.6667875467602,453.048794253698,742.9640475773501,613.0750375708313,481.48677888823596,611.3215677318125,634.5014588640657,636.728655939771
2020,1206.8765091857347,1035.4067337079437,956.2101635813519,1046.985750126218,1066.3816629460357,957.9181169416507,686.8644860214723,636.7468841383079,541.3421378051443,769.2724605598567,692.0973934435856,690.6068333684168,481.84349488237336,725.0330143033613,553.5632388255702,474.36666869897863,565.1422552438445,584.5381680636623,476.0746220592773
2021,1227.4287116004807,1144.9790481518623,1077.2416277293273,1171.9404768940724,1167.9483507209834,1113.1695118514128,710.1390230986407,636.1080371379528,551.5739638477893,824.8008869134391,700.6703350824018,749.9623194135422,622.1736848306928,605.255026769788,522.8053633211697,455.06794289863444,549.7667920633796,545.7746658902906,490.99582702072
2022,1375.9236943667677,1396.0176502289278,1279.16725181745,1396.1494404831544,1418.4240915360956,1183.057969647647,629.1201923363207,608.3235077248701,489.89250764252364,730.4505552642004,637.8327711686657,601.6389489443461,862.2485685061667,513.675125860601,533.769081722761,416.9186833112834,533.9008719769876,556.1755230299287,320.8094011414803
2023,1261.9950327510378,1241.3906756015333,1095.8512281471162,1232.7748987750826,1260.670605018402,1116.251990054529,697.6264290511664,641.8619666311321,559.36740602845,798.6002836920954,690.22300365264,705.5398097165177,677.7455381080448,584.2494946429931,563.6451374934885,418.1056900390714,555.029360667038,582.9250669103571,438.5064519464841
