water_year,AgEra-5_precipitation_mm,prism_precipitation_mm,rdpa_precipitation_mm,nclimgrid_precipitation_mm,gridmet_precipitation_mm,chirps_precipitation_mm,ensemble_et_mm,disalexi_et_mm,eemetric_et_mm,ptjpl_et_mm,ssebop_et_mm,geesebal_et_mm,q_mm,wbet_AgEra-5_mm,wbet_prism_mm,wbet_rdpa_mm,wbet_nclimgrid_mm,wbet_gridmet_mm,wbet_chirps_mm
2004,543.1950351570554,661.6435204800733,645.5010372359727,594.1700631246753,671.7710385517429,487.32796302478175,561.4329458343742,529.1864187762744,545.3173298807739,623.9916930337681,501.41055279222854,575.3879589175104,117.8740255013919,425.32100965566343,543.7694949786815,527.6270117345808,476.2960376232833,553.897013050351,369.45393752338987
2005,395.95703230683733,432.98429598894,453.5268610680069,383.9364368048606,434.710016125463,372.4002508335548,558.6941712707222,522.0536535756929,589.9503787629953,597.9924333617732,491.9423442182535,551.7823388167585,55.99339783068605,339.9636344761513,376.99089815825397,397.5334632373208,327.9430389741745,378.716618294777,316.40685300286873
2006,576.0104815008051,662.9841573014254,667.4093243658876,607.793387624935,682.2216636043153,556.6388795299423,542.0683546563527,496.61113830373114,526.4233298510923,597.1800650944473,513.6215154756399,520.9042679776353,115.4821682178965,460.52831328290864,547.5019890835289,551.9271561479911,492.31121940703844,566.7394953864188,441.15671131204584
2007,498.78056428405546,563.637172349703,505.0403882772696,520.461993074733,570.5191973478253,454.2550560844455,561.0566349124252,446.465976873486,585.3165662717806,643.4520975496443,503.71308970805205,590.6269856166585,96.36706457705759,402.41349970699787,467.27010777264536,408.67332370021194,424.0949284976753,474.15213277076765,357.887991507388
2008,510.59276284279923,662.0326512957714,553.0534602348275,506.28144387501413,617.5889190436606,441.06741432619725,533.1957398116837,422.7294836247571,568.2744418063861,615.2925413635417,490.53470011459444,540.545700050868,117.80017563288594,392.7925872099133,544.2324756628855,435.25328460194163,388.4812682421282,499.7887434107746,323.2672386933113
2009,581.4344743673284,697.1643946218582,602.7146824328179,616.2231788416348,702.754582834091,493.93339591579,548.188962653766,464.2003628546707,577.5555193810033,592.7813274556971,478.9566208102822,584.1589898097144,179.47100544126218,401.9634689260663,517.6933891805959,423.2436769915557,436.7521734003725,523.2835773928289,314.4623904745278
2010,518.3488655100031,617.779526082446,494.48024227775886,578.8143182091687,575.4219886425093,527.6553649215027,566.8390030920608,510.52146121636605,584.007824396264,679.6972920488411,476.72034223451647,567.6826911530691,92.30042436331385,426.04844114668924,525.4791017191321,402.179817914445,486.51389384585485,483.12156427919547,435.3549405581889
2011,620.5692549811372,727.7713021907705,663.6103864595902,642.3267355129146,718.4548904382862,562.9403688528729,546.337103573991,527.366737666189,533.384572662135,620.2907625257028,498.1358974680347,525.8040862225632,207.23699264542523,413.3322623357119,520.5343095453453,456.373393814165,435.0897428674894,511.2178977928609,355.7033762074476
2012,571.7390084764854,690.577581443571,583.6531862895705,608.6765218644304,658.0081604047491,521.4904324127302,556.3140232676361,512.3657446697755,552.8689279005273,608.5180988660993,496.5523134650563,588.8043164919412,146.57741894975413,425.1615895267313,544.0001624938169,437.07576733981637,462.09910291467617,511.430741454995,374.91301346297615
2013,531.0524414014579,665.4188540254069,524.7019022236261,581.0843939223596,659.156912181114,499.81966788500847,558.8277959106791,488.7552913239896,567.2907871837748,625.9201864515359,534.5383190280792,527.2857706680267,116.82306870332778,414.22937269813013,548.5957853220791,407.8788335202983,464.26132521903185,542.3338434777862,382.9965991816807
2014,478.54747131169336,566.8586498989187,530.1777611767808,443.78782740036854,572.3407828804208,417.33322847676465,573.4820136892117,541.1549415808953,560.6939867447464,655.9513955984148,530.021236220618,543.4837191830181,115.33193201866708,363.21553929302627,451.52671788025157,414.84582915811376,328.45589538170145,457.0088508617536,302.0012964580976
2015,473.45711062081443,518.1755117370889,440.84407266346494,465.3316289024396,530.8408788474482,465.6142036946996,568.2896176079826,517.218521712549,542.1438338745601,596.3384724563065,592.3412692212335,526.9972508640683,77.29048112972795,396.1666294910865,440.88503060736093,363.553591533737,388.04114777271167,453.5503977177202,388.32372256497166
2016,547.920379590806,612.3066032049004,480.6945736294659,563.2833913341925,612.0930158458006,496.77461428941405,594.7181021261034,593.7922465870303,565.3718549322512,618.3224544063787,589.6971513555907,522.4993364375225,92.55626672531173,455.3641128654942,519.7503364795887,388.1383069041541,470.7271246088808,519.5367491204888,404.2183475641023
2017,693.0721035633867,791.9200385114233,640.4333562496342,696.7892450928541,795.955269764573,610.7874057069541,598.0446800189317,605.3330180084741,503.4232566818712,644.4169124831171,559.4116612512089,601.5960350243301,161.08635506129997,531.9857485020867,630.8336834501233,479.3470011883342,535.7028900315541,634.868914703273,449.7010506456542
2018,573.0317055686913,629.5560987515689,516.671815839576,560.9789369988345,632.470051401819,509.20033301932637,602.6067506982946,602.5296827106783,510.2753545704161,670.9161053978593,558.6107509479086,584.8165104308408,143.43628966368834,429.59541590500305,486.11980908788064,373.2355261758877,417.5426473351461,489.0337617381307,365.7640433556381
2020,501.1850493733706,605.8273249581783,530.699968342997,504.38720620859243,601.5891733816308,460.48057828373925,602.7641771495511,546.7398394359847,547.9402633467199,661.4407672197676,563.2787484039925,610.1318218825238,130.62867096135435,370.5563784120163,475.198653996824,400.07129738164264,373.7585352472381,470.9605024202765,329.8519073223849
2021,467.24464269602134,493.05598303987955,458.259809423797,412.3730835172787,500.0612715265439,387.7799907612801,557.1983361740713,502.0237235670382,554.4959125858821,601.9003084915172,533.495360843563,540.1720709430713,90.72718500226118,376.5174576937602,402.32879803761836,367.5326244215358,321.64589851501756,409.3340865242827,297.0528057590189
2022,665.8034898711467,715.1732889693059,730.8497589673786,685.4309539719536,718.4053496810492,533.9562346097372,610.4810020904617,611.078500760889,536.6923604996277,685.7259028148272,574.548688804464,568.4287825624093,148.92984142443328,516.8736484467134,566.2434475448725,581.9199175429454,536.5011125475203,569.4755082566159,385.0263931853039
2023,497.98596659816167,537.663643959228,512.0029192817924,482.2027801023865,541.200451426533,443.952972193082,552.2464061150341,557.0712464296467,503.74418742880306,582.1776310107098,534.0016913876278,502.17074952497785,98.57548299866863,399.41048359949303,439.0881609605594,413.4274362831238,383.62729710371786,442.6249684278644,345.3774891944134
