water_year,AgEra-5_precipitation_mm,prism_precipitation_mm,rdpa_precipitation_mm,nclimgrid_precipitation_mm,gridmet_precipitation_mm,chirps_precipitation_mm,ensemble_et_mm,disalexi_et_mm,eemetric_et_mm,ptjpl_et_mm,ssebop_et_mm,geesebal_et_mm,q_mm,wbet_AgEra-5_mm,wbet_prism_mm,wbet_rdpa_mm,wbet_nclimgrid_mm,wbet_gridmet_mm,wbet_chirps_mm
2004,596.744572157763,494.4350386194625,476.3323939942951,513.4421999859442,502.4265167458327,400.97094679126957,504.8277406491493,561.3764700894699,403.48139901110744,603.0012722429649,477.82514141099466,518.056196402631,56.04165399551352,540.7029181622495,438.3933846239489,420.2907399987816,457.40054599043066,446.3848627503192,344.92929279575606
2005,606.9819852482676,469.52511235665884,487.16361575233606,473.47502147657144,474.9715933517107,385.5705524694273,531.3663404383803,533.1917745934654,443.59320977325973,619.5417090993833,500.1080267717657,565.8071092324576,86.87643576138612,520.1055494868815,382.6486765952727,400.28717999094994,386.5985857151853,388.0951575903245,298.6941167080412
2006,556.3681708344378,468.96226864161986,527.0599049790208,480.212863382091,464.8134710504803,405.08618710720447,525.0734033302018,541.6761011690404,425.4421377218351,634.0342004457714,515.4065690505919,539.9216375645875,76.95014727876914,479.41802355566864,392.01212136285073,450.10975770025163,403.2627161033218,387.8633237717112,328.13603982843534
2007,557.7617644823863,509.0414162350605,461.60558657701455,522.6668597813541,503.85028995853173,411.63428481634276,543.7187079193795,543.1708485590643,464.3480591408286,655.2774725236994,494.3290366630341,588.5625772873657,84.35491222891876,473.4068522534676,424.6865040061417,377.2506743480958,438.3119475524354,419.495377729613,327.27937258742395
2008,580.2911100570436,512.1456663432291,464.1397195094518,497.1279759724085,486.35105718905714,360.2219435175004,494.41993611429024,494.38123297154937,440.7594516183103,576.9583116836201,469.6859077888243,536.811928417328,99.26741903432017,481.0236910227234,412.87824730890895,364.8723004751317,397.8605569380883,387.08363815473695,260.95452448318025
2009,642.8858436621684,532.8368108826552,541.3352434006006,540.492940862233,504.57931461968303,402.10456474986563,509.3421865174901,539.8214475627326,481.7054876621829,600.3436765578133,475.5019491728046,520.0621916655118,121.4477577037324,521.4380859584361,411.3890531789228,419.8874856968681,419.04518315850066,383.1315569159506,280.6568070461332
2010,630.0382281130553,523.2955203602687,436.8656520376368,525.759667073893,460.99812706233786,400.55469061427243,460.2860780401193,537.2477467571582,387.895950394369,524.298960161516,440.3445568760339,464.04567927525306,113.49929081627234,516.5389372967829,409.7962295439964,323.36636122136446,412.26037625762063,347.4988362460655,287.05539979800005
2011,630.1652401038243,555.7045200234766,538.000518332111,540.6459892830228,528.9908646667468,398.0731087707083,478.79621637333094,485.6652610278812,443.689668906516,566.5790442564323,460.64292194716086,500.63979217301255,178.0467666410978,452.11847346272646,377.6577533823787,359.9537516910132,362.59922264192505,350.944098025649,220.02634212961047
2012,524.0341331018583,419.77664733559425,360.3537103505595,392.157357940612,425.88575213056185,309.6704028201684,478.63831390062387,445.3925232396448,460.0746160015164,508.56710406866233,497.99327085476034,499.2463960260515,100.31129451069827,423.72283859116004,319.465352824896,260.04241583986123,291.8460634299137,325.57445761986355,209.35910830947017
2013,568.1012204417382,477.0481149203812,486.99745528121565,458.6173247893091,468.0718255581314,403.4854803767064,520.4999801272886,438.7329377754021,476.4952508925162,578.0255499481268,513.6601665841763,549.6772282513315,61.18762758545985,506.91359285627834,415.86048733492134,425.80982769575576,397.4296972038493,406.8841979726716,342.2978527912465
2014,606.2269470481409,534.5095304383237,524.4531415158617,503.72181569176627,512.9803564573692,369.1567665851574,509.4411777419365,576.307345115973,433.272775897149,566.9554111499336,480.6857649116583,496.97495747482856,101.83075804195134,504.39618900618956,432.67877239637244,422.6223834739104,401.89105764981497,411.1495984154178,267.3260085432061
2015,551.622517297548,442.30155517055545,433.1970195416278,425.1296350328673,438.2995475018872,370.50805527755693,561.9443419097064,559.9004737327582,488.58888129989214,649.6211315213862,514.4823433553404,563.9492701547263,82.94225448965034,468.68026280789775,359.3593006809051,350.2547650519775,342.187380543217,355.3572930122369,287.5658007879066
