water_year,AgEra-5_precipitation_mm,prism_precipitation_mm,rdpa_precipitation_mm,nclimgrid_precipitation_mm,gridmet_precipitation_mm,chirps_precipitation_mm,ensemble_et_mm,disalexi_et_mm,eemetric_et_mm,ptjpl_et_mm,ssebop_et_mm,geesebal_et_mm,q_mm,wbet_AgEra-5_mm,wbet_prism_mm,wbet_rdpa_mm,wbet_nclimgrid_mm,wbet_gridmet_mm,wbet_chirps_mm
2004,657.0914983526544,549.0828629925495,608.8577742703992,605.832298603894,631.039631307794,610.6518837885029,663.9761432253956,620.3922064160851,485.25328761952153,709.743844636489,676.8985708799833,743.8925447250641,50.572339498529246,606.5191588541252,498.51052349402033,558.2854347718699,555.2599591053647,580.4672918092647,560.0795442899737
2005,571.4030158791994,558.323894653466,516.3590690116374,569.1902338530508,574.7095658683036,565.2965713937892,708.7725647000614,701.1160996117962,538.5442542322203,736.8727889393105,693.241196216537,764.0441632046995,55.469982730782675,515.9330331484167,502.8539119226834,460.88908628085477,513.7202511222681,519.239583137521,509.8265886630066
2006,775.9259301897434,674.6098246996393,693.6747119967024,721.9013875890791,701.9713936458286,696.3195077122141,702.4681010654583,657.3021829990239,566.6392278150919,707.4591568598847,685.8175108287993,759.1884508574174,128.72342185883147,647.202508330912,545.8864028408077,564.951290137871,593.1779657302477,573.2479717869971,567.5960858533826
2007,564.0838035829487,527.572394267057,535.4876573371632,523.2274014295106,576.6650338298286,564.0047107942515,677.1151739744685,633.2951685915637,531.6843201699497,660.0752468137407,723.9145085277,786.5958272834603,75.34269422337107,488.74110935957765,452.2297000436859,460.1449631137922,447.8847072061395,501.3223396064576,488.66201657088044
2008,610.6068316724208,585.4682530465927,578.2407157740499,527.0350559197967,610.0754294377261,569.3795051228359,656.2768825075655,594.01146237624,520.0104280061237,697.4355180701577,660.6311229241561,751.1307217486499,77.89103954471399,532.7157921277068,507.57721350187876,500.3496762293359,449.1440163750827,532.1843898930122,491.488465578122
2009,523.3184322752579,532.1285699893257,465.49808078523915,501.7821795663747,564.0180622915158,548.8175381261221,648.949214219486,594.0141747790698,496.5498870177045,692.4498443425889,694.9791993451718,733.3248045221789,61.64852947130847,461.6699028039494,470.48004051801723,403.8495513139307,440.1336500950662,502.3695328202073,487.1690086548137
2010,708.839489054699,640.2200543487005,533.2253250123172,664.4898156973105,656.8498280690791,632.8855830313781,683.6698081560216,661.4757854537112,528.6032211866161,733.7656543816638,674.039723432987,734.9523103834407,72.51434564183032,636.3251434128687,567.7057087068703,460.7109793704869,591.9754700554802,584.3354824272487,560.3712373895478
2011,690.0892021940739,673.1421724990893,621.9135080944214,712.6896189473795,718.7975206235641,685.6232631457939,641.8700579886489,610.5276418662843,470.9427506642137,733.1837806666728,644.5120405204061,726.7167973535477,160.10978199861958,529.9794201954543,513.0323905004697,461.8037260958019,552.57983694876,558.6877386249445,525.5134811471744
2012,717.2756253898033,717.4825335604806,615.8679714248593,747.6938233711212,753.6720856065825,654.4384040915578,673.4495524678257,644.5979134554741,574.6063239739134,753.5683152608368,609.9408062498333,733.9067132072082,145.62026315832264,571.6553622314807,571.8622704021581,470.2477082665367,602.0735602127986,608.0518224482599,508.8181409332352
2013,800.430771867934,708.9845313352401,651.0093157153697,705.9197326891873,778.7627710829144,701.8889880271448,694.9039579990157,676.2847165319612,541.8888380445045,741.064219521185,687.5535055407778,765.7271747116574,135.92069398866457,664.5100778792695,573.0638373465756,515.0886217267051,569.9990387005228,642.8420770942498,565.9682940384803
2014,579.8832337507581,579.170536866202,528.4277356540262,601.571173964453,589.6531363909977,563.6069568901264,725.1044341909992,757.5136546606872,569.8818619297675,749.427492175588,720.331777777628,773.7413754689146,85.21048816341325,494.6727455873449,493.96004870278875,443.21724749061286,516.3606858010397,504.44264822758447,478.3964687267131
2015,499.54599345111455,537.385188614789,480.85610912359573,536.7795786032046,575.0696891999586,564.8706617153849,738.7958603377615,651.7060310046772,664.6249976833487,753.4688969618015,791.1834181867108,728.4296428909372,70.19846987073122,429.3475235803833,467.1867187440577,410.65763925286456,466.58110873247347,504.8712193292274,494.6721918446537
2021,589.5038248819271,467.0926592543273,419.3380109962264,450.8860711189526,519.1298207723593,513.4990819123616,700.9034816242889,624.8304082062791,593.5246268000003,708.7181816744235,720.6115520073317,748.7228129697329,71.01619822478376,518.4876266571434,396.07646102954357,348.32181277144264,379.86987289416885,448.11362254757546,442.4828836875778
