water_year,AgEra-5_precipitation_mm,prism_precipitation_mm,rdpa_precipitation_mm,nclimgrid_precipitation_mm,gridmet_precipitation_mm,chirps_precipitation_mm,ensemble_et_mm,disalexi_et_mm,eemetric_et_mm,ptjpl_et_mm,ssebop_et_mm,geesebal_et_mm,q_mm,wbet_AgEra-5_mm,wbet_prism_mm,wbet_rdpa_mm,wbet_nclimgrid_mm,wbet_gridmet_mm,wbet_chirps_mm
2004,1005.0447428265818,996.0587434232942,978.357855532434,1151.1053159682751,1029.6707309832975,920.4078710537664,707.1772539177949,733.7751508761472,476.33095875503784,830.3022975956756,732.6859682582244,740.3461879022763,448.14994401453686,556.8947988120449,547.9087994087574,530.2079115178973,702.9553719537383,581.5207869687608,472.25792703922957
2005,1137.3785156091105,1070.2499751343455,1143.0386105626408,1202.9611244943835,1148.888327018625,975.0083881694998,723.0967576266527,806.5821301911191,441.5091606976978,873.4265772454071,698.4710578237616,742.3036313674534,378.34440180875,759.0341138003604,691.9055733255955,764.6942087538908,824.6167226856335,770.543925209875,596.6639863607498
2006,1556.9496077027488,1600.324808723798,1891.1882653036243,1768.1073807414577,1710.2670145180614,1406.5432208495554,674.1722000305645,727.2545153593777,420.2966036600249,800.2021010054883,693.2510097144135,688.0807595321353,759.346284137499,797.6033235652498,840.978524586299,1131.8419811661254,1008.7610966039588,950.9207303805624,647.1969367120565
2007,770.4279097151652,761.0821393915753,887.7950066595401,872.467890766029,789.815823539146,782.6692001284893,727.8856899433523,782.4404516202042,512.017309746601,837.9992809961309,751.3466784705851,719.7490843720947,348.5263961281453,421.9015135870199,412.55574326343,539.2686105313949,523.9414946378837,441.28942741100064,434.142804000344
2008,801.9823578329319,697.9216317373198,815.9250120815009,809.8481840651532,757.8479912485333,728.6579767107479,671.203944405619,702.4545860700225,443.48116914733674,782.0705155674295,753.0391566663117,669.6153698200486,303.5282683241585,498.45408950877345,394.39336341316135,512.3967437573424,506.3199157409947,454.31972292437484,425.12970838658936
2009,940.0566760977069,920.2551246156567,844.2276263620885,1040.6287028021993,979.9722356207609,833.8074095717109,689.2760022359645,674.0613108454327,462.6898534380729,806.0246919017648,728.7593910662083,758.6792215918646,318.8797582962797,621.1769178014272,601.375366319377,525.3478680658088,721.7489445059196,661.0924773244811,514.9276512754311
2010,1081.0221283083963,1105.9668893310154,955.2095031069465,1192.0787585871158,1090.4181228045609,1038.2643851746102,672.3131687412317,739.3972662859943,461.4200981630195,796.8486802069544,689.3160363416689,701.9720512126215,383.329415796698,697.6927125116983,722.6374735343173,571.8800873102484,808.7493427904178,707.0887070078628,654.9349693779121
2011,1369.212906890529,1388.5686580895335,1438.920873534665,1460.5691017374804,1436.2036722855946,1211.757772665704,678.6205311733768,751.5481766678972,480.6490442051008,832.6902964410638,689.592819544181,672.664183965433,547.2465997092828,821.9663071812461,841.3220583802508,891.6742738253822,913.3225020281975,888.9570725763118,664.5111729564211
2012,817.6021468313528,840.079857676578,816.1413171131301,999.9253197708426,824.8355996611359,831.5340594205005,704.1942197289517,657.1875919290637,443.6996160992488,835.537633275477,774.4917868220074,764.1985747920431,336.17512237350127,481.4270244578516,503.9047353030766,479.9661947396288,663.7501973973415,488.6604772876347,495.35893704699924
2013,917.4550260527643,991.6202214222924,1017.3512433433888,1078.7468294527641,999.6663751316825,921.3623035807665,662.9282221076137,584.247594038055,442.7773297619873,799.75996623588,743.6784656665087,712.1394241346322,367.65820968886953,549.7968163638948,623.962011733423,649.6930336545191,711.0886197638946,632.0081654428128,553.704093891897
