water_year,AgEra-5_precipitation_mm,prism_precipitation_mm,rdpa_precipitation_mm,nclimgrid_precipitation_mm,gridmet_precipitation_mm,chirps_precipitation_mm,ensemble_et_mm,disalexi_et_mm,eemetric_et_mm,ptjpl_et_mm,ssebop_et_mm,geesebal_et_mm,q_mm,wbet_AgEra-5_mm,wbet_prism_mm,wbet_rdpa_mm,wbet_nclimgrid_mm,wbet_gridmet_mm,wbet_chirps_mm
2004,650.7256008375992,572.332676570039,630.4522396687966,575.4577691052051,601.9764143519703,528.7024487506296,616.6251935839767,594.9676297528856,491.8013401691304,678.5063685310799,572.2161411224092,700.4733437404986,212.42389155627234,438.30170928132696,359.9087850137667,418.02834811252416,363.0338775489327,389.55252279569805,316.2785571943573
2005,546.1562447194565,520.1233369723119,557.4494622598422,533.9831246455612,532.0262370478397,498.43609330497344,671.0428732107762,684.5712467768442,566.6641916992482,690.9830015723397,616.5428758280452,742.3867468253877,212.74620806163387,333.4100366578226,307.3771289106781,344.7032541982083,321.2369165839274,319.2800289862058,285.6898852433396
2006,769.2914526638998,657.0137129413207,782.4537318036946,721.6083179104592,678.6068654926122,628.6628219496241,658.5206396336035,629.9861987819841,578.0775424956342,655.4057670390806,604.6306972932367,735.7724466299259,296.8574970971388,472.43395556676103,360.1562158441819,485.59623470655583,424.75082081332044,381.7493683954734,331.8053248524853
2007,566.5748476497104,531.9532686354152,586.3827055496619,551.34623633974,560.3995800430649,523.4252565385933,624.0185243344148,579.9037883186963,505.8940537277248,643.211935147417,606.8972715620803,739.5859390329063,237.68444874919393,328.89039890051646,294.2688198862212,348.6982568004679,313.6617875905461,322.71513129387097,285.7408077893994
2008,631.5206013286252,608.0719375163757,677.3540942497451,618.7607533834528,619.5911727238799,547.9629470804028,600.9319247701303,578.2352178876638,516.5781583169377,661.3697048326928,558.9328724848486,733.5227384686318,273.1379324525779,358.38266887604726,334.9340050637977,404.21616179716716,345.62282093087487,346.453240271302,274.82501462782494
2009,577.2148752176208,547.277790238266,520.6923390298751,521.2276344376494,551.6162690601786,535.1919226405831,590.9189440720501,594.04091757565,489.35349123977596,638.4779947037168,585.7057782464738,657.2018065524185,244.353203882852,332.8616713347689,302.92458635541396,276.3391351470231,276.8744305547974,307.26306517732667,290.8387187577312
2010,703.2835583545736,643.6350537247497,582.7096739472524,646.0197623536264,662.5605519854,595.3316200907702,653.9885195350543,649.7261657313823,534.8713939306539,720.1345255666855,604.4046743028495,694.0265441699146,248.39681095011497,454.88674740445873,395.23824277463467,334.3128629971374,397.6229514035114,414.163741035285,346.93480914065526
2011,753.6214515028802,741.0079215055631,775.4871460707086,743.6700659256022,756.4516627282898,688.6164005598466,623.7957628008937,603.5325824782994,518.5860028232779,712.9027434357092,557.9455237616129,723.1655793865265,356.94421950573656,396.6772319971436,384.0637019998265,418.5429265649721,386.7258464198657,399.50744322255326,331.67218105411007
2012,697.6089474052211,732.4306438415513,677.8414009444261,679.3107495995802,758.927071533291,626.0401232372392,637.1081477036739,608.0282571320333,585.1996626475284,694.7520798945163,544.3850075131891,719.8676181763218,311.09269878847834,386.51624861674276,421.3379450530729,366.7487021559478,368.21805081110176,447.8343727448127,314.9474244487608
2013,784.6711876321922,727.209736255618,737.4838425375223,663.2807295977408,751.6881759269347,662.3106316323903,679.4581057908933,656.8717994251596,597.2709796490103,703.9248418217412,647.6778252942378,776.4374448693098,299.2855259784367,485.38566165375556,427.92421027718143,438.1983165590856,363.9952036193041,452.40264994849804,363.0251056539536
2014,581.5128020635306,568.1265401401773,551.5797248075204,528.4965013545307,600.3750305816787,507.862366908895,701.0433167173956,712.461120350913,612.307796933531,726.3991471989857,654.0982270463218,779.2129127812601,260.9205386357125,320.592263427818,307.20600150446484,290.6591861718079,267.5759627188181,339.45449194596625,246.94182827318252
2015,514.3639168261458,539.9893265254502,523.0947209031242,487.5423015430538,555.2911717855006,508.1447042194814,708.8684606155446,634.9148051678719,701.0362027513825,708.1967632277765,701.8388551289102,714.6147603899432,227.31038569026396,287.0535311358819,312.67894083518627,295.7843352128603,260.2319158527898,327.9807860952367,280.8343185292175
2018,716.1039860629136,649.6947135199641,706.5448747518948,625.2189375172429,656.1826396574046,580.8399805515713,676.7023247437883,675.1438345850402,531.510327104613,738.5510673743217,617.8388969156825,753.7973423003589,310.4747035054711,405.6292825574425,339.220010014493,396.0701712464237,314.7442340117719,345.70793615193355,270.3652770461003
2021,566.529457664197,498.45658719640915,476.68198235022294,461.480320029428,508.99902216597707,436.84998439124274,664.7201735477094,600.7813629738356,657.2798514765111,640.2114744110186,655.411193607343,716.4525813710749,227.46088885185839,339.0685688123386,270.99569834455076,249.22109349836455,234.01943117756963,281.5381333141187,209.38909553938436
