water_year,AgEra-5_precipitation_mm,prism_precipitation_mm,rdpa_precipitation_mm,nclimgrid_precipitation_mm,gridmet_precipitation_mm,chirps_precipitation_mm,ensemble_et_mm,disalexi_et_mm,eemetric_et_mm,ptjpl_et_mm,ssebop_et_mm,geesebal_et_mm,q_mm,wbet_AgEra-5_mm,wbet_prism_mm,wbet_rdpa_mm,wbet_nclimgrid_mm,wbet_gridmet_mm,wbet_chirps_mm
2004,1456.3541264485743,1350.6093382919241,1429.114515243633,1375.3670584265644,1292.7589121237788,1408.6274685186922,737.0444891829644,719.1704096113613,653.4287427154196,848.8782315974823,689.0945447878831,721.0757470072983,615.5726410410405,840.7814854075339,735.0366972508837,813.5418742025923,759.7944173855238,677.1862710827384,793.0548274776519
2005,1266.8203403287414,1030.396201477489,1095.0217437320855,1078.061924759334,1027.2879100031682,1158.392533974151,698.9696254873234,734.3965945036529,595.3788056183089,798.8246737561669,670.6075556854674,602.7743277214967,533.9788518555096,732.841488473232,496.41734962197944,561.0428918765758,544.0830729038245,493.30905814765873,624.4136821186415
2006,1517.5144827159143,1290.6859355564925,1349.3964291470954,1386.565815256277,1317.3757487883495,1522.3647839490295,739.4756144119436,664.034832884447,707.789954554464,839.3176304132413,673.8086940518672,734.0491936281146,895.0578173761587,622.4566653397554,395.62811818033373,454.3386117709368,491.5079978801183,422.31793141219083,627.3069665728708
2007,1618.6207897565755,1472.0187867876032,1494.8336291186606,1519.360980795499,1481.925660657385,1674.3572044890998,694.6752994427653,676.5165950030861,595.2153555256216,808.254188653596,637.6015849803487,680.98001676971,996.7435183022161,621.8772714543595,475.2752684853872,498.0901108164445,522.6174624932829,485.18214235516876,677.6136861868838
2008,1394.2974571291318,1152.5623367098672,1246.7811997185734,1223.3883565597762,1093.1857433377622,1284.3553504095744,635.0642307650756,631.3424530117551,542.0773282120704,731.1599339507403,608.9113165875394,584.993732446051,770.4915057898719,623.80595133926,382.0708309199954,476.2896939287015,452.8968507699043,322.6942375478903,513.8638446197026
2009,1415.2144001839565,1248.3958493862192,1277.4821173282253,1222.4718955297906,1134.0067987458383,1294.2996381268833,731.950246122637,709.6671162069274,623.3869326686658,868.8439854563647,644.0419063499609,756.4291566665918,659.8786484410988,755.3357517428576,588.5172009451204,617.6034688871265,562.5932470886917,474.12815030473945,634.4209896857844
2010,1622.2072953999168,1426.7841974862167,1321.3832769625787,1482.9665415230259,1299.855380641195,1609.4073535943126,680.0513260310373,659.4293428581409,566.3750103368296,805.7144330824963,609.2887516612489,694.0781752993987,802.7978081360418,819.409487263875,623.986389350175,518.585468826537,680.1687333869842,497.0575725051535,806.6095454582709
2011,1725.6134214038395,1429.2860184349638,1468.0285108076175,1502.5705086509695,1340.9849385338714,1614.2776503260993,640.3391413656718,584.4310140776549,550.3763047446063,768.2478385157965,620.7270490841871,597.8454481452213,1052.7006433912,672.9127780126396,376.585375043764,415.3278674164177,449.8698652597695,288.28429514267157,561.5770069348994
2012,1566.3557998920087,1305.3798096774542,1289.827663431239,1323.2386161295046,1212.5540220487171,1480.1080186853944,607.9025667207129,585.785087878886,512.1895236727357,712.1901635225126,591.3463025113241,572.5302916092537,968.2805299830812,598.0752699089275,337.099279694373,321.5471334481578,354.95808614642334,244.27349206563585,511.82748870231313
2013,1800.4543048585203,1580.2758756505457,1358.7666860652087,1552.5238948468195,1471.4906562487265,1605.0323417473023,674.8274800980034,590.33372509018,597.2357032811796,783.9610578535834,655.0219450848517,683.2614156016498,893.5389724288206,906.9153324296998,686.7369032217251,465.2277136363881,658.9849224179991,577.9516838199058,711.4933693184817
