water_year,AgEra-5_precipitation_mm,prism_precipitation_mm,rdpa_precipitation_mm,nclimgrid_precipitation_mm,gridmet_precipitation_mm,chirps_precipitation_mm,ensemble_et_mm,disalexi_et_mm,eemetric_et_mm,ptjpl_et_mm,ssebop_et_mm,geesebal_et_mm,q_mm,wbet_AgEra-5_mm,wbet_prism_mm,wbet_rdpa_mm,wbet_nclimgrid_mm,wbet_gridmet_mm,wbet_chirps_mm
2004,1049.5041397307214,1204.3084504512044,1085.7237949724845,1151.4741478002718,1223.208640592347,992.4574311500648,714.9988152219477,772.3614751767902,562.9935781110505,766.7143686554068,740.8080412749049,709.7470272253594,450.49623904720335,599.0079006835181,753.8122114040011,635.2275559252812,700.9779087530685,772.7124015451436,541.9611921028614
2005,896.108050254609,943.3502818724595,737.4469073257217,972.7080582143383,980.3800213278232,781.0712066432228,738.4951989498146,800.8856511649282,667.9816148813218,753.5641451483453,771.742228897337,688.7301285803205,463.907735337931,432.20031491667805,479.4425465345285,273.5391719877906,508.8003228764072,516.4722859898923,317.16347130529175
2006,1124.977012881136,1245.0214155007172,1194.8848254938669,1154.6358936797958,1190.7678743652984,1063.0928173154953,752.6536068933418,740.2897025888298,682.5223360226084,763.7556649919786,821.548839496466,778.2537431556543,678.6057263102015,446.3712865709345,566.4156891905158,516.2790991836655,476.0301673695943,512.1621480550968,384.4870910052939
2007,1020.3151704022699,1101.4106228797282,1049.1299525484135,1089.861945135269,1079.1824055888035,963.6199019680865,759.0833302526775,671.3931452548203,778.7517212525804,760.3661944233845,828.8578074819386,741.4851881867364,608.8227265295482,411.49244387272176,492.5878963501801,440.3072260188654,481.03921860572086,470.35967905925526,354.79717543853826
2009,987.8990816481996,1106.7991612715084,919.788017511827,1072.6772349451217,1103.0924027363367,883.279956527232,734.9809342590888,752.7050841636465,725.6413022177906,748.5372032650748,798.0236368120766,732.7775506097463,600.2439941020807,387.655087546119,506.55516716942765,319.5440234097463,472.43324084304083,502.848408634256,283.03596242515124
2010,1010.0371911878461,1069.4254254474824,865.2282821527104,999.0255149447544,937.6336679331424,858.9381838040214,695.8882997680208,744.7915179727324,593.7601871165637,725.5556514154686,745.6703776952415,684.0958215205286,388.2023330351703,621.8348581526759,681.2230924123122,477.02594911754016,610.8231819095842,549.4313348979722,470.73585076885115
2011,1273.2723556272897,1385.3606032298967,1267.9925431921658,1321.4556836640115,1320.0339242762948,1080.0965960881329,628.8916033759034,551.820079090778,612.5820414886067,658.7324091973744,684.90124202614,631.5522581242449,924.5026405869461,348.7697150403435,460.85796264295055,343.48990260521975,396.95304307706533,395.5312836893487,155.5939555011869
2012,1141.5643894181876,1284.6442455822555,1209.7832629513575,1270.5473195112327,1276.3094021055038,1044.7867496957056,676.2030417093588,637.4678624937445,660.8384436284181,722.3617622304298,726.985498998504,682.6491963418331,823.1684568162244,318.39593260196324,461.4757887660311,386.61480613513305,447.3788626950083,453.14094528927944,221.6182928794811
2014,1031.189760770885,1130.8349909795224,1050.784889485161,1107.6370505561267,1091.0822112790008,929.2469894635315,737.8877289132092,797.239882839188,679.0937093615878,721.886993916331,769.5790656275458,737.9168769585768,698.1655142622293,333.0242465086556,432.66947671729315,352.6193752229318,409.4715362938975,392.9166970167714,231.08147520130214
2015,860.386967068568,1030.2614284234544,871.2875822569322,964.9479761260187,987.0411107555832,861.7888695424751,811.1212792364007,741.5108393759583,867.8686020579248,769.2440567966066,896.2971781003578,757.6349983761118,482.3535581084294,378.03340896013856,547.907870315025,388.9340241485027,482.5944180175893,504.6875526471538,379.43531143404573
