water_year,AgEra-5_precipitation_mm,prism_precipitation_mm,rdpa_precipitation_mm,nclimgrid_precipitation_mm,gridmet_precipitation_mm,chirps_precipitation_mm,ensemble_et_mm,disalexi_et_mm,eemetric_et_mm,ptjpl_et_mm,ssebop_et_mm,geesebal_et_mm,q_mm,wbet_AgEra-5_mm,wbet_prism_mm,wbet_rdpa_mm,wbet_nclimgrid_mm,wbet_gridmet_mm,wbet_chirps_mm
2004,986.7284477849845,898.1910667040463,812.4170068058319,931.7518742194823,907.1248340019577,874.6082142915628,918.5626842728086,888.9392410170245,741.4013805151245,1003.4475541157061,930.7223634440721,919.8008167196092,239.23992172973283,747.4885260552517,658.9511449743135,573.1770850760989,692.5119524897495,667.8849122722249,635.36829256183
2005,1000.6963216939603,856.4639969706732,605.7514248369943,919.3974084354514,872.453742297568,857.8627032281282,903.8458585275963,940.419973204167,723.8906466483774,990.2026750481032,868.9361620339196,914.9552278144431,201.5289582638189,799.1673634301414,654.9350387068542,404.2224665731754,717.8684501716325,670.9247840337491,656.3337449643094
2006,1374.122984097203,1309.3907220227006,859.0555143666876,1398.936170192008,1329.1085383543636,1251.3533096032663,927.0885953564306,920.2503697042724,742.286221629468,1019.6703318168103,924.5562610249882,936.0166796542392,576.7110483101012,797.4119357871018,732.6796737125994,282.3444660565864,822.2251218819066,752.3974900442624,674.6422612931651
2007,963.5758975541817,906.1019313515211,615.8782667029084,1004.2112743424137,954.1982570284202,912.6339988704669,961.8459160026841,944.3014124483952,790.5284723899117,1056.5234088000627,929.980945563982,948.5248696882472,299.83373351952537,663.7421640346564,606.2681978319958,316.04453318338307,704.3775408228884,654.364523508895,612.8002653509416
2008,964.8898965807663,835.3201904261584,577.580197643073,932.433658142757,867.9600153440723,845.8128634907134,894.9540568083593,897.0747390987738,709.794822927247,967.9627156550379,907.0334244963854,924.8339345698729,252.16869424752167,712.7212023332446,583.1514961786368,325.41150339555134,680.2649638952353,615.7913210965506,593.6441692431916
2009,894.5637848668251,711.3870603210743,548.4314901671797,752.3605504117235,733.6643524210559,695.3996751222729,915.1208879904979,855.6457407947247,759.558742927838,981.7538250393645,941.8578896413966,934.9978319860433,150.33621806866665,744.2275667981585,561.0508422524076,398.095272098513,602.0243323430568,583.3281343523893,545.0634570536062
2010,1080.275253574683,933.7438803278704,653.7681762035859,978.191446983297,887.8457819546047,926.4339286231051,876.4827490895668,864.1970701475572,704.7902205982109,965.0029641464014,847.8040506808165,933.2420890148676,243.6247178719571,836.6505357027257,690.1191624559134,410.1434583316288,734.5667291113399,644.2210640826476,682.809210751148
2011,1283.8090422114715,1031.018478689155,835.776511389284,1133.3349506322202,1067.9652763568138,1003.3325236724321,861.2251155194036,801.330655194359,698.334298202413,994.8963300426441,857.6508419933231,867.918686514374,385.3200918650492,898.4889503464223,645.6983868241058,450.4564195242348,748.014858767171,682.6451844917646,618.0124318073829
2012,1096.797290247772,891.2337484615344,552.0653389832162,945.1391917733376,910.5271506004171,842.3711579787414,921.5948642981233,810.7969310708067,807.0596141919282,1000.2685278345404,971.778173729845,921.6070904703581,279.29287642373635,817.5044138240357,611.940872037798,272.77246255947983,665.8463153496014,631.2342741766807,563.078281555005
2013,1028.0305663117051,921.5789953878387,886.6878795138863,983.6147615516704,956.9463544647977,941.693854666195,950.3081882732229,820.8708917245298,831.715928109743,1014.6204218286194,1002.956706970846,954.8968993311221,254.0606798312611,773.9698864804441,667.5183155565776,632.6271996826251,729.5540817204094,702.8856746335366,687.6331748349339
2014,682.7398636086809,605.1481919565786,604.2530485207108,676.2457378824541,639.7600787862561,696.3585695915922,981.653426752778,901.2568019770222,855.8913243856861,1055.7341959596927,1024.8212321906044,950.1660005053435,117.27122568297865,565.4686379257022,487.8769662735999,486.9818228377321,558.9745121994755,522.4888531032775,579.0873439086134
2015,890.8150356812033,782.9806280167061,778.8868816951863,854.833657898845,826.7009818638319,844.4689394035806,967.2716543424742,870.8511789710118,827.9511696280903,1056.483661111457,979.1175790677026,956.5175356314624,169.44919621937171,721.3658394618316,613.5314317973343,609.4376854758145,685.3844616794732,657.2517856444603,675.0197431842089
2016,1155.5957962588818,1133.0060070230631,951.202950161799,1194.577937675617,1146.8364696797419,1113.4911351552032,965.126381689229,828.0876519686017,850.1316495546703,1059.4793152122477,970.8808066344907,973.2424512712066,388.4806764668941,767.1151197919878,744.525330556169,562.7222736949047,806.0972612087229,758.3557932128476,725.010458688309
2017,1524.091827832959,1555.2299828847351,1157.834737125288,1538.9879197724792,1573.228629034614,1305.9849516739116,891.6107309999732,842.4976940520838,733.3621621321913,950.4422316304253,901.4269119203905,920.9918213534193,740.0103717522566,784.0814560807024,815.2196111324786,417.82436537303147,798.9775480202227,833.2182572823575,565.974579921655
2018,799.5953945643524,712.4925884240103,562.0707905782954,731.108278615751,719.0431242315769,683.7984290776152,956.767156857765,865.7244223263627,808.9840840980785,1054.7050353863533,979.4342518605449,949.8850743685712,153.1466075423742,646.4487870219782,559.3459808816361,408.92418303592115,577.9616710733769,565.8965166892027,530.651821535241
2019,1148.699590019353,1056.1308157459557,742.1739997479294,1063.603843808539,1090.21478011,1038.8197248375611,915.8841817106309,854.0046638161919,781.7749243418857,997.095384287831,908.2729236316225,914.9869587913984,291.4712308098023,857.2283592095508,764.6595849361535,450.7027689381272,772.1326129987368,798.7435493001976,747.3484940277589
2020,745.8790661946986,602.5003698275335,459.5457927491788,630.0293333398378,611.3560458718813,610.0223452450526,943.744822935617,871.3208834724193,787.5351495484125,1022.5390901805313,974.5634003888358,958.2851394989952,104.25134848024369,641.6277177144549,498.24902134728984,355.29444426893514,525.7779848595941,507.1046973916376,505.77099676480896
2021,782.3492840108687,760.5094727409262,539.1271054702693,799.4677263015144,773.3557234460669,654.6561133410219,976.9140997565387,953.1314016425308,765.0702308324556,1034.5678249143289,1011.6322637748563,983.7752479168003,140.91368843921404,641.4355955716546,619.5957843017121,398.2134170310552,658.5540378623002,632.4420350068528,513.7424249018079
2022,879.6685822548716,819.0246068356622,562.1046419909708,830.4225255131909,837.3501799007145,737.0884142975164,886.6521778003229,833.744106953416,692.869175186542,972.0722044632352,892.8855704413081,892.6027817901953,142.45805385899354,737.210528395878,676.5665529766686,419.64658813197724,687.9644716541974,694.892126041721,594.6303604385229
2023,1032.7351223853814,989.4960732363936,662.7944103371899,990.5232135888233,1002.630086455009,795.7691782345452,906.8720788612465,879.5228601909341,744.2322707179165,958.915547907492,914.9242238162149,924.5152949196863,254.77676510728432,777.9583572780971,734.7193081291093,408.01764522990555,735.7464484815389,747.8533213477247,540.9924131272609
