water_year,AgEra-5_precipitation_mm,prism_precipitation_mm,rdpa_precipitation_mm,nclimgrid_precipitation_mm,gridmet_precipitation_mm,chirps_precipitation_mm,ensemble_et_mm,disalexi_et_mm,eemetric_et_mm,ptjpl_et_mm,ssebop_et_mm,geesebal_et_mm,q_mm,wbet_AgEra-5_mm,wbet_prism_mm,wbet_rdpa_mm,wbet_nclimgrid_mm,wbet_gridmet_mm,wbet_chirps_mm
2004,1411.9733162003622,1615.3134188098784,1420.7622653383394,1547.0645332452968,1595.5233588394085,1498.7922783387612,787.2739399109834,756.5745930352715,692.6784316086126,848.8619272473038,777.5514432198471,767.9953515289842,894.4984729473894,517.4748432529727,720.814945862489,526.2637923909499,652.5660602979076,701.0248858920193,604.2938053913718
2005,1264.5246713024437,1241.341941900713,1171.7644071186746,1208.4459480986743,1258.9056755884965,1238.7672747796455,748.3459446304537,756.8675035980099,629.2434620862632,816.2879440166851,733.8216046325352,689.5666434367538,731.7468267891634,532.7778445132803,509.5951151115496,440.0175803295113,476.699121309511,527.158848799333,507.020447990482
2006,1529.149831577035,1636.8552578769704,1456.4019385352335,1656.1636077921714,1643.9310474457973,1656.0661977816644,752.5726739285358,682.2356369816167,695.0353640507561,809.8988697868098,737.7194910825082,774.9050628625263,1151.2797144101205,377.8701171669144,485.5755434668499,305.12222412511284,504.88389338205076,492.65133303567666,504.78648337154385
2007,1572.1279545954221,1737.3779435848412,1538.8946182003513,1766.3523757712999,1791.430969164696,1797.50453551065,721.2013665867647,703.7070084739815,578.4513507770719,800.4562456240287,688.4723647376471,716.6795105816649,1259.9622331541445,312.1657214412776,477.41571043069666,278.9323850462066,506.39014261715533,531.4687360105517,537.5423023565055
2008,1346.5913000002483,1380.662273199822,1322.8174253475802,1410.6996615235917,1381.1283611649658,1447.670339990495,678.706647711417,662.3880880976624,586.6207617505191,732.9060662189735,661.764212953455,668.9845994256705,1077.9605252958538,268.63077470439464,302.7017479039683,244.85690005172646,332.73913622773796,303.16783586911197,369.70981469464124
2009,1345.1058999391753,1419.7340017324482,1296.9826182766415,1336.6490988444439,1331.2615558514199,1387.3384239534478,761.9387303245156,705.5377511065374,619.5156482659717,855.9738990879705,710.0976074953973,815.4708585596395,884.6697069417771,460.4361929973981,535.064294790671,412.31291133486434,451.97939190266686,446.5918489096427,502.66871701167065
2010,1631.3305623590877,1698.2977582632577,1400.128544781345,1755.6672851461929,1642.350865242444,1801.4862399645658,698.4148572810494,685.5405113693769,563.2197621284026,797.3523896066397,654.642071219732,702.0998982866868,1105.42329664245,525.9072657166378,592.8744616208076,294.70524813889494,650.2439885037428,536.9275685999938,696.0629433221158
2011,1662.7663144682847,1680.217162924606,1577.5853628810862,1586.8265956744963,1684.3086698122956,1728.524536590005,691.7249991134618,641.0727912412111,573.253994224274,765.1659972589196,683.1383949992527,678.6415961341357,1416.6200152838687,246.14629918441594,263.5971476407375,160.96534759721743,170.2065803906276,267.68865452842704,311.9045213061363
2012,1518.019209193317,1533.6426501756212,1329.6957570906022,1508.5526877778393,1505.6895011144213,1549.5643558072218,625.0905352680574,596.2418686309102,507.0075643033753,688.2086588832165,645.3596064097479,583.2470596896513,1242.1084848953567,275.9107242979603,291.53416528026446,87.58727219524565,266.4442028824827,263.5810162190648,307.4558709118652
2013,1763.9686073590574,1850.1468122608644,1688.5704209041216,1773.7732159791112,1836.01281434408,1715.0683680560485,713.7717560911303,650.2286802759661,610.9424251140699,791.1186987400094,692.8006632391389,750.5032886867604,1224.219810609898,539.7487967491594,625.9270016509665,464.3506102942237,549.5534053692132,611.7930037341819,490.8485574461505
2014,1312.205989547193,1432.8621095244634,1381.200423651569,1342.274749729669,1390.62509918103,1351.3960778537064,750.995678894597,709.3129295898583,628.0990242860928,844.870879556883,738.8491069823046,722.3299557270605,1124.154561321342,188.05142822585086,308.7075482031211,257.045862330227,218.120188408327,266.47053785968785,227.24151653236433
2015,1336.4481632269888,1387.256453201081,1337.0336885811698,1256.1704752078967,1394.0483197346189,1336.541910065637,809.4862085563809,707.6540402477679,715.3769748464305,902.1965309941629,827.0504770095919,760.5312636087824,897.614893202204,438.83327002478467,489.6415599988771,439.4187953789658,358.5555820056927,496.4334265324148,438.927016863433
2016,1766.6419983963222,1888.9589861318682,1760.3492524584844,1720.358540139799,1894.240329825526,1779.149549984003,779.0484582535223,705.0117428729383,666.9603475452259,849.0611681201076,808.7032243146663,740.3911098828283,1353.1084910341006,413.53350736222166,535.8504950977677,407.2407614243839,367.25004910569857,541.1318387914255,426.0410589499023
2017,1937.3845950082816,1925.8955449758716,1811.279728294691,1760.3033804999395,1916.6648123386724,1990.7078250468319,767.6333916485128,706.6804627768911,651.7186587894633,831.6781108090523,758.2525115066388,773.3999860259252,1431.9248912212427,505.45970378703896,493.97065375462904,379.3548370734484,328.37848927869686,484.7399211174298,558.7829338255892
2018,1478.731025033876,1608.4290054148157,1497.2791858428357,1524.096959505123,1598.8279715307237,1486.766222797944,766.0144259342569,685.1726009475198,654.6461301014383,861.8531425126974,774.6027009676999,723.098231540785,1130.37430457097,348.3567204629059,478.05470084384564,366.9048812718654,393.72265493415296,468.45366695975366,356.3919182269738
2019,1259.7010971063087,1381.2476612133985,1076.900331580288,1160.9488832504458,1373.9195146064262,1262.564730592143,749.3937141929761,640.1739878177536,633.5530032756346,825.2623284951985,769.8822821632706,736.0516466215239,667.6495639671034,592.0515331392054,713.5980972462952,409.25076761318456,493.2993192833424,706.2699506393228,594.9151666250395
2020,1491.408377897767,1568.3119709174132,1409.5357883316274,1379.1178104939752,1565.5022511552693,1242.1612131910395,730.2539741664559,653.8712238702149,593.0661146170273,785.4651395726055,787.003474549578,684.9134407181884,962.0359493965248,529.3724285012422,606.2760215208884,447.49983893510256,417.08186109745037,603.4663017587444,280.1252637945146
2021,1429.987859519483,1559.87086410895,1447.4782714612359,1422.3520795608626,1564.8218172103357,1480.1123800285402,797.125834059519,709.2377767104273,631.2590119678057,879.8122885491438,804.2147229708345,823.0358534997924,1049.1494637946528,380.8383957248301,510.72140031429706,398.3288076665831,373.2026157662098,515.6723534156827,430.9629162338873
2022,1591.6819233933018,1793.3063734425457,1644.8966507045202,1793.359573188785,1784.2587164665877,1583.0984779557423,692.7821544001582,679.0635248866033,539.592255112219,736.8485062526693,739.0173501389726,655.3201488653904,1340.6573625259546,251.0245608673472,452.6490109165912,304.2392881785657,452.7022106628303,443.6013539406332,242.44111542978771
2023,1262.8428186901028,1333.7546943899622,1188.6343183459437,1322.2991838054818,1318.5425857060723,1323.3519263216415,769.0151125477912,718.7028494144931,627.7942663122097,820.259065306233,799.7735059813122,737.4434142678009,769.3476050025197,493.4952136875831,564.4070893874425,419.28671334342397,552.9515788029621,549.1949807035525,554.0043213191217
