water_year,AgEra-5_precipitation_mm,prism_precipitation_mm,rdpa_precipitation_mm,nclimgrid_precipitation_mm,gridmet_precipitation_mm,chirps_precipitation_mm,ensemble_et_mm,disalexi_et_mm,eemetric_et_mm,ptjpl_et_mm,ssebop_et_mm,geesebal_et_mm,q_mm,wbet_AgEra-5_mm,wbet_prism_mm,wbet_rdpa_mm,wbet_nclimgrid_mm,wbet_gridmet_mm,wbet_chirps_mm
2004,1087.285815930893,1282.0457774418626,1281.628505578647,1582.616897066727,1299.4890366188758,1222.6919281142268,812.8174900348446,743.9506178379474,625.1827070842229,930.3655686771373,891.7146380967538,780.4324347936723,712.8939826401024,374.3918332907907,569.1517948017602,568.7345229385446,869.7229144266247,586.5950539787735,509.79794547412445
2005,1227.9339284885755,1514.810504474956,1502.0979663589997,1779.1074641867865,1511.6340048523937,1192.378400542247,785.2544369975333,787.6126908078136,586.3788714868873,960.4742356903154,818.3719412902157,708.4581835368056,734.3732917666716,493.56063672190385,780.4372127082843,767.724674592328,1044.7341724201149,777.260713085722,458.00510877557525
2006,1518.8000990234782,2143.295846958799,2006.5429793238332,2411.373445251777,2013.0735679364957,1585.992622632707,738.8044680949101,732.709270285649,530.5298984455458,845.7448784022197,849.4738823600626,642.3499497608037,1389.2527553561972,129.54734366728096,754.0430916026014,617.2902239676359,1022.1206898955797,623.8208125802984,196.73986727650987
2007,745.3253281508742,1083.883292483045,1017.4192862237262,1050.8768389800723,1038.4157519342514,820.6093863029727,801.9426536201861,803.3101815250735,601.6842500711157,944.0669040959444,889.1463102312238,659.0284473708397,376.21966728532817,369.10566086554593,707.6636251977169,641.1996189383981,674.6571716947443,662.1960846489233,444.3897190176445
2008,873.180232663545,1168.060870406161,1089.1748495221184,1186.9342773276,1064.173810930061,831.4881899103427,778.9523303261777,766.3645063294072,625.1797879464058,854.9954701181107,906.8211194932327,696.0279419651235,441.79196482456746,431.3882678389776,726.2689055815936,647.3828846975508,745.1423125030327,622.3818461054935,389.6962250857753
2009,791.4882169105796,1020.7163065989812,891.3160856301823,1076.4989692719528,970.7391248434454,817.6532762778244,786.7355907073933,699.0483268449358,574.6938185670203,919.5684138332202,877.3267013546725,746.0090602923626,389.4341380341349,402.0540788764447,631.2821685648462,501.88194759604744,687.0648312378178,581.3049868093105,428.2191382436894
2010,1110.7207686166398,1538.437127086994,1318.4888959054724,1654.495562882421,1388.5725905233744,1254.6320425523988,742.4146683590996,745.7643502321912,560.8572638055662,866.6412147146943,782.0466236440952,748.2322782053034,755.3357185864271,355.3850500302127,783.101408500567,563.1531773190454,899.1598442959937,633.2368719369473,499.2963239659717
2011,1274.111050011392,1752.9445196194768,1609.1670576930735,1804.4422045539106,1669.3393370527851,1242.1125851972022,766.2763886676646,782.848832935317,585.0127184786473,908.0813286272331,812.2964557253255,678.602069056518,915.8645430734366,358.2465069379555,837.0799765460403,693.3025146196368,888.5776614804743,753.4747939793485,326.24804212376563
2012,815.1506488077987,1186.8216840795526,889.9596646141997,1203.4577220625924,1077.048437822809,869.8212520571424,822.7571475932008,762.8002416247828,665.675999554135,968.0132589447051,926.6023170336634,727.9980783332576,427.8695314449724,387.28111736282625,758.9521526345802,462.0901331692273,775.5881906176201,649.1789063778366,441.95172061216994
2013,909.6663864164602,1290.4464897838968,1104.7564120552659,1317.1530637609558,1203.3024689325612,995.0574112291595,805.1208565662952,748.3368074083521,682.5909162226187,880.0072166613045,936.2440410683266,721.7025264116969,478.55855245845845,431.1078339580018,811.8879373254385,626.1978595968073,838.5945113024974,724.7439164741029,516.498858770701
2014,568.7877490926867,804.6758079882767,727.8482515168959,961.8811363072596,705.363167314786,715.8265789640752,816.4898637183784,763.002480228899,635.9519040177477,936.7433712498719,973.0422222062771,672.8270930547638,239.6409183108929,329.14683078179377,565.0348896773837,488.20733320600294,722.2402179963667,465.72224900389307,476.18566065318225
2015,883.2075070030892,1141.890306998114,934.1806143922487,1298.4193507627747,1110.8398486006597,1008.8520170057985,853.9016754033746,819.3511988195381,678.1284919140421,963.7912922967602,940.9254554374359,737.1822152892896,316.30066418682406,566.9068428162651,825.58964281129,617.8799502054246,982.1186865759507,794.5391844138358,692.5513528189745
2016,1128.4626170802126,1629.1242775474948,1550.0017633997827,1706.7133175541585,1477.7425563162265,1334.4697034119442,872.2904003462627,862.6452326777927,650.7583673758038,1041.2472076108836,883.7265642949355,769.8803689395145,681.4469759362574,447.0156411439552,947.6773016112373,868.5547874635254,1025.2663416179012,796.295580379969,653.0227274756869
2017,1584.3228439734412,2138.029531255993,2071.176648444983,2211.443248976765,2024.6686406544245,1420.765445916528,800.9127686544277,866.7710778634599,575.7690901484946,897.7955972267926,861.2722885436374,629.11875165026,1275.3561310411285,308.9667129323126,862.6734002148643,795.8205174038545,936.0871179356363,749.312509613296,145.40931487539945
2018,745.7084502688816,1030.0282076238327,853.7610973777006,984.696681463949,953.8237278061389,755.354929940838,835.9019847717731,906.7702532895939,630.8229615971678,919.8960087760115,975.4957880899592,624.3430987441346,382.918850662085,362.78959960679657,647.109356961748,470.84224671561566,601.777830801864,570.9048771440539,372.436079278753
2019,1307.621021596066,1681.5417942014712,1487.173434505452,2035.3688750620138,1613.5101309344407,1439.099081092183,824.644349074848,872.4735665012385,643.090385788566,897.3645463202449,893.1696204169064,702.475040388557,789.1686841099146,518.4523374861515,892.3731100915568,698.0047503955373,1246.2001909520993,824.3414468245261,649.9303969822685
