water_year,AgEra-5_precipitation_mm,prism_precipitation_mm,rdpa_precipitation_mm,nclimgrid_precipitation_mm,gridmet_precipitation_mm,chirps_precipitation_mm,ensemble_et_mm,disalexi_et_mm,eemetric_et_mm,ptjpl_et_mm,ssebop_et_mm,geesebal_et_mm,q_mm,wbet_AgEra-5_mm,wbet_prism_mm,wbet_rdpa_mm,wbet_nclimgrid_mm,wbet_gridmet_mm,wbet_chirps_mm
2004,761.5775649699111,615.841619898919,590.210481081267,721.9009166034656,676.9520761393355,585.3956243664757,604.9270994209945,596.0582342781844,440.7894707685048,704.9884525819543,578.6438076053317,652.6613140366974,122.10154459391559,639.4760203759955,493.7400753050034,468.10893648735134,599.79937200955,554.8505315454199,463.29407977256005
2005,660.3559991554973,547.5450472718107,436.05140720318406,609.5373843901843,574.7637035142477,495.2699131103759,607.2110120800572,604.7635252587274,433.23128737403414,708.5350807243431,584.5288390654615,641.3525535886538,106.86981237516032,553.486186780337,440.6752348966504,329.1815948280237,502.667572015024,467.8938911390874,388.40010073521563
2006,808.3528397174459,677.3431200365267,608.4185114341224,743.7882297718975,704.546402668434,653.8391390894884,627.3238289240198,594.9639078065774,447.1284958553977,717.8741020908984,643.785461749841,697.6112894050068,191.40275445274463,616.9500852647013,485.94036558378207,417.01575698137776,552.3854753191529,513.1436482156894,462.4363846367438
2007,722.7585019962621,539.259828939838,506.987987806593,609.4187507632338,578.1201254831484,511.9298597983701,620.8546081065025,542.6283219482551,461.99986383479353,697.9556457395709,666.275567463655,677.1526223956683,160.78944507846543,561.9690569177967,378.4703838613726,346.1985427281276,448.6293056847684,417.33068040468294,351.1404147199047
2010,760.6625273278696,603.8770899717384,510.87425170332494,682.9019096106384,591.2356755401512,546.1826939706173,607.2709164501828,617.751089470684,441.67501946644586,668.9773611305465,600.635760134066,663.6949147124271,97.90679881629967,662.7557285115699,505.97029115543876,412.9674528870253,584.9951107943388,493.32887672385147,448.27589515431754
2011,923.7102578823909,703.0540892994894,562.0418401983022,764.9411866194692,734.966474504633,631.5583036932113,541.7027523483764,501.47815255887775,426.4005298974067,636.2943403022141,592.2376168049692,610.9013664552012,294.3830988506288,629.3271590317621,408.67099044886055,267.6587413476734,470.55808776884044,440.58337565400416,337.17520484258245
2012,892.469602203832,681.9477336474863,604.3548669030257,729.4623008763531,754.7434148435448,587.4779539543055,609.9515977634516,569.0999140689001,504.435342850496,701.8178485559235,634.59271730898,595.7357099504395,224.61834474462333,667.8512574592087,457.329388902863,379.73652215840235,504.8439561317298,530.1250700989215,362.8596092096821
2013,887.101952432749,699.745290283635,693.8586503232311,756.7477890325732,771.8356988503502,643.7331745424522,642.6685819339606,596.8518446789593,512.5468378633423,708.8040437388735,651.0375509318254,670.9942008667482,187.06733808100157,700.0346143517475,512.6779522026334,506.79131224222954,569.6804509515716,584.7683607693486,456.6658364614506
2014,790.5882007701658,639.8752684767284,578.4116106546444,702.0404734780318,697.3179648991251,559.148191963051,653.85126994649,697.037558956456,535.0982984467242,687.7975923199222,649.8686492205725,684.4593839831117,194.93290839316194,595.6552923770039,444.9423600835664,383.4787022614825,507.10756508486986,502.3850565059632,364.2152835698891
2015,669.7090384818549,544.1867378690938,489.0089989629658,610.6114594313187,594.8229939621591,518.2729428598814,721.2245047528277,659.4768584993399,614.4583391541937,749.5248529358772,736.792910648943,765.9222654196687,145.07746936378382,524.6315691180711,399.10926850530996,343.931529599182,465.5339900675349,449.74552459837525,373.19547349609763
