water_year,AgEra-5_precipitation_mm,prism_precipitation_mm,rdpa_precipitation_mm,nclimgrid_precipitation_mm,gridmet_precipitation_mm,chirps_precipitation_mm,ensemble_et_mm,disalexi_et_mm,eemetric_et_mm,ptjpl_et_mm,ssebop_et_mm,geesebal_et_mm,q_mm,wbet_AgEra-5_mm,wbet_prism_mm,wbet_rdpa_mm,wbet_nclimgrid_mm,wbet_gridmet_mm,wbet_chirps_mm
2004,2082.4150046190675,2544.3473725613503,1920.376556041549,2332.1872362217823,2722.683770573031,1833.642327567956,730.0904894118852,716.2623972699391,660.4509807328766,768.3137391813094,787.8701336632968,697.0224177725834,1345.4542025626138,736.960802056454,1198.8931699987365,574.9223534789353,986.7330336591687,1377.229568010417,488.1881250053424
2005,1598.1249981377332,1968.6967196519554,1743.6374027844574,1822.0496141320687,2142.8401444924657,1447.6102494991792,722.7325091602228,715.3264279784042,618.711015239484,761.7003485965053,767.8807101167164,677.1927713554351,1208.708514695818,389.4164834419152,759.9882049561375,534.9288880886394,613.3410994362506,934.1316297966476,238.90173480336125
2006,2145.492985294999,2575.827141780745,2342.1832077795975,2495.679744215672,2825.719021051718,2025.0720248314917,792.6293019789424,710.8793144578065,777.3447118192167,854.7451162595017,795.3806374671112,811.078324685055,1517.1236313338434,628.3693539611558,1058.7035104469016,825.0595764457543,978.5561128818288,1308.5953897178745,507.9483934976483
2007,2193.9097862194226,2516.818134075212,2195.1116420074704,2509.717960007732,2948.061903100675,1999.3970217702251,768.038502300352,727.1536104721429,668.5596243857116,836.088046809972,760.3874537077124,763.3914593613626,1580.0475084834907,613.8622777359321,936.7706255917215,615.0641335239795,929.6704515242412,1368.014394617184,419.3495132867345
2008,2172.6173495645285,2408.0877897794767,2209.921996184924,2464.1016695550265,2656.7156917404377,1843.3843709313476,660.0748949373892,634.7615189796874,558.0365213258456,715.3640593407392,712.549549506354,688.8928220684966,1572.584402162512,600.0329474020161,835.5033876169643,637.337594022412,891.5172673925142,1084.1312895779256,270.7999687688354
2009,1987.7065459038238,2022.1987624402573,1811.2542752728293,1950.8906127507566,2266.7022390193756,1655.2402295617308,761.3902769922682,725.4675661950571,668.2709100414822,806.154695094286,780.2187807059321,791.3074188664356,1339.9422939183248,647.764251985499,682.2564685219326,471.3119813545046,610.9483188324319,926.7599451010508,315.29793564340605
2010,2164.208579689746,2412.360435398199,2089.538231010217,2414.4068304127554,2493.3977916788367,2060.631599420754,691.5292689793146,682.3541898225931,578.8417499128631,789.4838578588206,702.9994561378298,698.8308918516082,1412.6581262288703,751.5504534608756,999.7023091693289,676.8801047813465,1001.748704183885,1080.7396654499664,647.9734731918838
2011,2385.647823292935,2734.7018112534324,2400.6994288896763,2724.2005732981265,2866.1971053807342,2281.570403777746,670.263099056075,629.0343053113804,595.3023019736139,736.8703462610996,699.9720922371234,703.371328705857,1876.962248031719,508.685575261216,857.7395632217134,523.737180857957,847.2383252664073,989.2348573490151,404.60815574602685
2012,2227.563506041616,2520.142632937913,2175.5814846988637,2466.7426984444464,2666.1317779553024,1998.4737046877285,673.5919589057178,677.4480062806882,607.0437282411499,715.5851489676047,754.2235098475727,648.3950953601963,1746.6393274481463,480.92417859346966,773.5033054897666,428.94215725071734,720.1033709963001,919.4924505071559,251.83437723958224
2013,2467.0873368955545,2696.747703876673,2398.3895357250517,2641.009243815642,2841.035122281726,2184.889540100899,760.5878600795112,704.0434623335018,692.5119603795652,818.9625914157064,779.5012051753213,795.0281508597033,1547.2727825317238,919.8145543638304,1149.4749213449488,851.1167531933276,1093.736461283918,1293.7623397500024,637.616757569175
