water_year,AgEra-5_precipitation_mm,prism_precipitation_mm,rdpa_precipitation_mm,nclimgrid_precipitation_mm,gridmet_precipitation_mm,chirps_precipitation_mm,ensemble_et_mm,disalexi_et_mm,eemetric_et_mm,ptjpl_et_mm,ssebop_et_mm,geesebal_et_mm,q_mm,wbet_AgEra-5_mm,wbet_prism_mm,wbet_rdpa_mm,wbet_nclimgrid_mm,wbet_gridmet_mm,wbet_chirps_mm
2004,760.2703755408966,672.6277219535774,692.4848412585361,677.1676114489405,750.7734176112193,614.431358286314,611.7039914787176,611.6173203425775,497.20882371860154,683.7531391498284,574.813934646959,705.4288618671533,2730.4851725045555,-1970.2147969636592,-2057.8574505509782,-2038.0003312460194,-2053.317561055615,-1979.711754893336,-2116.0538142182418
2005,640.2815153743097,569.2592931192381,528.0310322751075,573.6815367685257,600.849603985264,513.8368534150699,659.5721520614525,695.9394387720021,549.2262270698947,681.0541463242159,622.6338853559159,713.2503999784732,2792.7834910286606,-2152.501975654351,-2223.5241979094226,-2264.752458753553,-2219.1019542601352,-2191.9338870433967,-2278.9466376135906
2006,862.3130320956279,754.0020709619776,776.7584332952251,795.5951852921257,774.208690232004,699.3946693047337,636.2881929952365,607.605896983256,553.6122509977499,661.4822674041765,603.9093244063811,740.7120527673575,3905.240615354081,-3042.927583258453,-3151.2385443921034,-3128.4821820588563,-3109.6454300619553,-3131.031925122077,-3205.8459460493473
2007,697.7372344005753,619.5098415239922,597.6594738505826,639.1833135621914,654.6547506167572,601.6384656346783,641.7508770617953,591.7063243578725,579.2055465063555,678.8152228971334,601.4903972945785,717.9019750838445,3462.90601033432,-2765.168775933744,-2843.3961688103273,-2865.246536483737,-2823.722696772128,-2808.251259717563,-2861.2675446996413
2008,757.2109843272729,744.6546173297097,749.5453571950633,728.7228999104789,771.1953227351895,609.3952362122573,614.5075780535506,601.2011914318131,551.5029293551704,687.253979296492,556.5782134571704,710.0053321126782,4258.13592713088,-3500.9249428036073,-3513.4813098011705,-3508.590569935817,-3529.4130272204015,-3486.9406043956906,-3648.740690918623
2009,700.1562228714316,639.407667293748,602.1357518900337,603.7263737754647,704.3768028616829,605.7693372049625,627.8333068858959,641.5982758147507,573.2301097938243,659.8180330622772,591.9409377658553,710.416761143713,3675.7212552907586,-2975.565032419327,-3036.3135879970105,-3073.585503400725,-3071.994881515294,-2971.344452429076,-3069.951918085796
2010,798.8291948867628,740.4393096990876,638.264495505532,697.2799135635829,735.9512896305667,654.9272358917772,646.1671717637913,660.5062277881825,527.4508759824977,717.7994424889753,599.3571863148787,670.3501972206263,2532.7791208952754,-1733.9499260085129,-1792.339811196188,-1894.5146253897435,-1835.4992073316928,-1796.827831264709,-1877.8518850034984
2011,903.0078425053888,882.9300856720621,885.9519855895713,870.623711107091,905.9676217375483,770.4516828207617,596.4759599698918,558.786799953821,538.3036350894055,664.0510362168873,525.7767342684108,708.0861610495754,5936.080351266476,-5033.072508761087,-5053.150265594413,-5050.128365676905,-5065.456640159385,-5030.112729528927,-5165.6286684457145
2012,807.0583528012755,854.8350607754716,775.7974641550584,838.6196971594491,882.1724904595494,712.5666244150415,634.2941182900432,599.6979265447444,585.1978524150882,681.5257535968972,561.023572911394,718.3146826328433,4696.4743938443025,-3889.4160410430272,-3841.639333068831,-3920.6769296892444,-3857.8546966848535,-3814.301903384753,-3983.907769429261
2013,886.4060399392023,830.3425082572764,723.7607365150179,774.0258607694163,864.0189295384198,724.8315306094415,673.1781520089834,637.4449487579483,614.491319833523,690.2772939001532,663.2828308685508,750.4768734818822,3362.040459892283,-2475.634419953081,-2531.6979516350066,-2638.2797233772653,-2588.014599122867,-2498.0215303538635,-2637.2089292828414
2014,687.496720524253,681.7106662408978,591.6670125609472,636.0000539212956,724.3046073135127,553.0237167781404,692.4053328569341,713.5472272777682,611.9120803619243,711.1669514678573,645.9359592386359,763.3304096007474,3975.964875017678,-3288.4681544934247,-3294.25420877678,-3384.297862456731,-3339.9648210963824,-3251.660267704165,-3422.9411582395373
2015,582.089412681544,631.7596869530107,538.7360390278393,570.9336898516642,655.5319363657608,559.4425240994669,699.0774280088865,649.6291873392281,717.6096865577761,682.3994274972831,700.1794392269483,701.5021590596056,2823.41144977608,-2241.322037094536,-2191.6517628230695,-2284.6754107482407,-2252.4777599244157,-2167.8795134103193,-2263.9689256766133
2018,815.4521653704184,691.4270553239759,716.5473236121155,682.7868607137555,694.6521024812555,647.9121577916178,642.9655018583333,648.4585514473299,549.123653948105,695.469625982901,601.0023360841586,704.1160429072677,4584.92624055843,-3769.4740751880126,-3893.499185234455,-3868.3789169463157,-3902.1393798446757,-3890.2741380771754,-3937.014082766813
2019,768.5756756978653,701.3712464462262,676.2938079717924,686.9258756122675,713.7589291934619,649.9374508385544,652.3013130760744,658.0290924922781,595.1897012428462,693.4938420417212,611.9488941352082,681.1595514933894,2814.611272211598,-2046.0355965137328,-2113.2400257653717,-2138.3174642398058,-2127.6853965993305,-2100.8523430181363,-2164.6738213730437
2021,650.4881099516612,554.6409542391556,517.5354001427847,550.6883331709895,572.8020411861439,492.8348560156267,683.1850770752027,639.3042211744165,722.5023616775437,641.7008120583274,678.8031356504883,711.3981162597557,2514.5684230989445,-1864.0803131472833,-1959.9274688597889,-1997.0330229561596,-1963.880089927955,-1941.7663819128006,-2021.7335670833177
