water_year,AgEra-5_precipitation_mm,prism_precipitation_mm,rdpa_precipitation_mm,nclimgrid_precipitation_mm,gridmet_precipitation_mm,chirps_precipitation_mm,ensemble_et_mm,disalexi_et_mm,eemetric_et_mm,ptjpl_et_mm,ssebop_et_mm,geesebal_et_mm,q_mm,wbet_AgEra-5_mm,wbet_prism_mm,wbet_rdpa_mm,wbet_nclimgrid_mm,wbet_gridmet_mm,wbet_chirps_mm
2004,1111.1260769354833,1186.8640161974597,1008.7481084204604,1148.8413507374262,1289.1929849831606,915.4193988178389,757.0237133474795,803.863672519316,616.3878971330664,772.6969158092965,793.3518350236059,763.5505345583799,558.8736907430321,552.2523861924512,627.9903254544276,449.8744176774283,589.9676599943941,730.3192942401286,356.54570807480684
2005,933.9048969494038,944.3012788632018,772.3269768364446,945.8749594506919,1030.233920286399,697.0225177196263,797.9213954797996,864.5229712931533,738.5754206711943,772.0690188673561,824.468540794196,769.2921924564844,581.5110975779809,352.3937993714229,362.79018128522085,190.81587925846372,364.363861872711,448.7228227084183,115.51142014164542
2006,1176.6126160854549,1226.954446083022,1147.2658257287815,1154.126707068753,1227.9348815910084,969.8188819802845,796.9900354744622,804.3997308273714,742.3614006576904,769.9526416611108,863.4299986723369,821.7174420189427,784.5302317918637,392.082384293591,442.42421429115836,362.7355939369177,369.5964752768893,443.40464979914475,185.28865018842077
2007,1074.6395157121576,1075.2192011530294,982.4200003615485,1031.1496484584409,1102.4709939723339,882.5233097734198,814.4582752388843,761.8318689936509,835.134101813852,781.1989619817016,866.3493980800185,815.0573927383037,700.835571585798,373.8039441263596,374.3836295672314,281.58442877575055,330.31407687264283,401.63542238653594,181.6877381876218
2008,1161.9917631504347,1253.919069078076,1155.4332836569947,1169.3166554473898,1299.6390153321538,912.9435829148586,730.7025154573246,726.0461165231679,692.0909124350763,743.1417739742685,775.5085272115886,763.3918831074744,818.7281519055213,343.2636112449135,435.19091717255486,336.70513175147346,350.5885035418684,480.9108634266325,94.21543100933727
2009,1005.0017470987253,1095.1473981666236,861.4385568170602,997.1976390403405,1151.2355345919611,815.0002790068113,789.7194303907727,805.2544288613641,782.4621184174885,778.1590664385567,831.5604701915304,799.1282362168223,611.4649648765966,393.5367822221287,483.68243329002706,249.9735919404636,385.7326741637439,539.7705697153646,203.53531413021466
2010,1094.2625464163507,1124.5355016296178,893.2234451741415,1027.3223157881107,1108.4414940257213,830.2810325311227,770.2577746411316,815.7987488865316,672.3526330074717,772.3083685748302,793.3348902176424,781.7957622436029,514.0867113465616,580.1758350697891,610.4487902830563,379.13673382757986,513.2356044415491,594.3547826791598,316.1943211845612
2011,1345.564848654138,1367.7217398770606,1242.4271285675875,1309.9118062070518,1401.6930160670872,1013.5881340343661,679.0168091622025,605.9722082107935,674.2875377692947,697.1531992164254,726.754902979916,699.5098397121994,1108.47642301547,237.0884256386679,259.24531686159065,133.95070555211757,201.4353831915818,293.21659305161717,-94.88828898110387
2012,1210.8378477671383,1326.4453213949,1208.063147498109,1283.8355139215482,1363.2716402011654,964.1841581981879,743.4208469426648,688.9855570763448,745.1436599068085,764.9800342652663,780.4672874680946,759.327032976392,869.4313072097524,341.406540557386,457.0140141851476,338.63184028835644,414.4042067117957,493.8403329914129,94.75285098843548
2013,1260.610274957512,1270.9726683229487,1177.4261283380233,1219.5306649858055,1327.6110733107782,999.3773314079951,783.5981472350145,753.0474032025879,760.9969085961137,764.0964740358554,823.638414325043,811.8183380732094,677.1645461283179,583.4457288291943,593.8081221946308,500.2615822097056,542.3661188574877,650.4465271824604,322.2127852796773
2014,1069.3945693780418,1176.361368532931,998.6563573234607,1082.1271540630023,1141.1401079320242,815.9757300723777,806.7113139237686,843.2995974750822,761.143061914735,765.2872262109679,821.8554704574283,805.7297268946145,739.9128880714661,329.48168130657564,436.44848046146495,258.74346925199455,342.2142659915362,401.22721986055797,76.06284200091162
2015,917.1412915149926,1036.8232975781598,855.881842585352,955.8272045497465,995.6981189571547,778.0793905498158,883.8013216960203,856.9410695932615,979.3127085290118,794.8434399847308,951.092757251754,834.7474720915498,546.7494812736462,370.3918102413465,490.0738163045136,309.1323613117059,409.0777232761003,448.94863768350854,231.3299092761696
