water_year,AgEra-5_precipitation_mm,prism_precipitation_mm,rdpa_precipitation_mm,nclimgrid_precipitation_mm,gridmet_precipitation_mm,chirps_precipitation_mm,ensemble_et_mm,disalexi_et_mm,eemetric_et_mm,ptjpl_et_mm,ssebop_et_mm,geesebal_et_mm,q_mm,wbet_AgEra-5_mm,wbet_prism_mm,wbet_rdpa_mm,wbet_nclimgrid_mm,wbet_gridmet_mm,wbet_chirps_mm
2004,615.5222973800327,465.81139485849707,680.2180749100867,455.6348515923055,482.98896620169535,411.1960074380838,591.8351724982012,561.1286502077983,478.2738260920017,715.6877150355828,514.0381160559593,720.5075988766158,82.19260771232142,533.3296896677112,383.6187871461757,598.0254671977654,373.44224387998406,400.7963584893739,329.0033997257624
2005,644.1670747234398,526.6323353155113,543.4005932767947,513.1676657623617,535.5329993637263,458.13179393161613,602.0438724708893,606.5315242977418,468.74173358695464,776.2867565024825,511.98341416896733,699.8505684557484,92.03060564004939,552.1364690833904,434.60172967546197,451.36998763674535,421.1370601223124,443.50239372367685,366.10118829156676
2006,851.6612017049772,711.9143915453018,800.151555186725,703.3496613033114,720.3929183094502,564.5940514436227,562.2403976812258,590.2761775347421,426.2846204414187,679.7950564811927,500.73872108473813,669.7273115550033,207.33540451975134,644.3257971852258,504.5789870255505,592.8161506669736,496.01425678356014,513.057513789699,357.25864692387137
2007,547.926141720211,501.6791737828919,531.6658831308484,466.74989840491037,498.4173152300875,398.00866981900333,635.3571155331903,623.3103029004675,517.3787385941117,754.3902487836681,528.5044968651669,755.7363530312027,94.92549392710998,453.00064779310105,406.7536798557819,436.7403892037385,371.8244044778004,403.49182130297754,303.08317589189335
2008,553.6852760496365,494.6109380014937,544.5519011455584,466.9004334491854,473.11518374077923,373.08845613987575,569.4394546001296,557.8962933452384,459.48028090668896,691.6611252796707,511.13391950898034,697.8484488670485,109.18243159826119,444.50284445137527,385.4285064032325,435.36946954729723,357.7180018509242,363.93275214251804,263.90602454161456
2009,608.5013944830863,504.7092982053187,473.0056924903057,483.26182399833704,475.4949939532579,403.45375111657984,600.9882853349176,572.2649077720567,510.4191505792176,695.9977928673175,536.4682914411999,706.8870550014924,74.46958166168571,534.0318128214005,430.239716543633,398.53611082862,408.7922423366513,401.0254122915722,328.98416945489413
2010,566.1279806121019,464.6630850209749,475.63949965260497,447.3546562792257,385.3454774745888,394.31532877806444,591.2576363817313,556.6305997221098,505.2712233060206,741.6665978029905,498.7977521946932,727.9889611007284,67.91150295626446,498.2164776558374,396.7515820647104,407.72799669634054,379.4431533229612,317.43397451832436,326.40382582179996
2011,794.1621278501295,651.3247826849091,655.6601978610599,639.5290420464493,592.6698101672968,470.05997554659024,572.0492674686711,593.5892953747606,474.91129052715314,715.577331743057,488.3378121569628,659.7229607270734,162.93601154192035,631.2261163082092,488.38877114298873,492.7241863191396,476.59303050452894,429.7337986253764,307.1239640046699
2012,565.5966996182408,480.4922775441872,399.3700145768129,460.661947443329,444.80481739785336,355.8347082976533,584.6406079295917,562.140546125826,521.1111095284222,673.6034177647964,552.3223171510309,690.4089995351495,91.13454644339802,474.46215317484274,389.3577311007892,308.2354681334148,369.527400999931,353.6702709544553,264.70016185425527
2013,631.0835414814381,531.067277105566,600.1052600606001,530.8088544063503,497.2539520779873,421.41800244106395,597.393678488807,546.8025249827137,495.8166835233578,712.9815872668488,553.0734352367981,691.4187314209113,76.93697064099592,554.1465708404422,454.13030646457,523.1682894196043,453.87188376535437,420.3169814369914,344.481031800068
2014,459.6485852555354,402.8932082674226,413.13676012791746,394.717674089448,371.8414117346403,377.4981975381557,656.8687609879927,632.0532127212291,520.2613451745246,775.8373565875979,590.9850081110466,745.8137234242017,59.80145159929819,399.84713365623725,343.09175666812445,353.33530852861924,334.9162224901498,312.0399601353421,317.69674593885753
2015,588.352557027927,562.3890375690321,538.1602987782552,557.9249267958668,523.928527850304,499.4782703317318,680.3053326118944,593.954633309677,573.7179119495719,820.2942105921938,606.7793570992495,772.1828373323085,73.59757223399397,514.754984793933,488.791465335038,464.5627265442612,484.3273545618728,450.33095561631,425.8806980977378
2016,684.4895229188375,582.7753950597136,606.349270606089,545.1412782935362,553.6939023087622,501.71591733776245,666.4828476116627,603.8445572587344,510.8389864344792,838.3412168821671,579.0245002061897,752.5882060903094,106.85195032810157,577.6375725907359,475.92344473161205,499.49732027798746,438.2893279654346,446.84195198066055,394.86396700966094
2018,574.1583609459298,448.4074346015061,478.257740144315,439.6092604155839,429.4501365335442,391.8995348003313,679.5137684515491,640.3561859958033,525.1877027849328,842.2528439371,585.2518984100294,738.2140346420291,77.35168251061657,496.80667843531313,371.05575209088954,400.9060576336984,362.2575779049673,352.0984540229276,314.54785228971474
2019,745.1738198920206,640.9627233081015,652.0114687441337,614.7438025835766,614.9892007142043,555.4933358756304,634.6640152032548,628.4349907979981,493.01757498197196,790.3163030203266,540.0683230345265,707.6927948859084,123.31724336947603,621.8565765225445,517.6454799386255,528.6942253746577,491.42655921410056,491.67195734472824,432.1760925061543
2020,427.8323782845966,342.2089778464427,376.92292180617625,319.99843803349,323.23846004426696,369.13223928926186,641.6760903046352,589.5960464870373,491.1020690395978,776.2464491221347,555.3155435355384,752.1594941397184,59.910320797320246,367.92205748727633,282.2986570491224,317.012601008856,260.08811723616975,263.3281392469467,309.22191849194166
2021,453.60923214700614,312.2554490391144,372.2222388281291,300.55452200206327,298.39034565914255,320.2137278788691,591.5447159328526,578.4805697027756,488.5620534561241,686.2975129238837,501.8293908103533,689.9800751880022,41.95065723395771,411.6585749130484,270.3047918051567,330.2715815941713,258.60386476810555,256.43968842518484,278.2630706449114
2022,556.2095322548541,440.421935300375,460.17389318025005,423.7282506485382,425.80212457757494,406.84629376666084,579.0890390287208,499.83555386584345,470.846249096192,747.821621079898,463.9662762821982,696.7347128301145,57.95407739536144,498.2554548594927,382.4678579050136,402.21981578488857,365.7741732531768,367.8480471822135,348.8922163712994
2023,719.6379381197676,577.7323534179321,609.5166425519209,568.4673365989115,551.4814756482103,479.8952656035366,564.9008862117056,566.8635463182341,443.1962644791123,660.0774935350264,464.08602271534176,660.9805621692415,120.82721241255993,598.8107257072077,456.90514100537223,488.6894301393609,447.6401241863516,430.6542632356504,359.0680531909766
