water_year,AgEra-5_precipitation_mm,prism_precipitation_mm,rdpa_precipitation_mm,nclimgrid_precipitation_mm,gridmet_precipitation_mm,chirps_precipitation_mm,ensemble_et_mm,disalexi_et_mm,eemetric_et_mm,ptjpl_et_mm,ssebop_et_mm,geesebal_et_mm,q_mm,wbet_AgEra-5_mm,wbet_prism_mm,wbet_rdpa_mm,wbet_nclimgrid_mm,wbet_gridmet_mm,wbet_chirps_mm
2004,989.1381022048678,910.5658377792101,925.5673015105508,829.3634916818493,940.7966326665874,892.3899245379132,674.0816640345065,648.8730246748821,517.0563050592064,846.8359478620547,688.6711205206361,613.8986011424944,413.43908046956506,575.6990217353027,497.12675730964514,512.1282210409857,415.92441121228427,527.3575521970224,478.95084406834815
2005,1146.272490345382,1150.8249955314718,868.8063603186637,916.3503519280678,1082.4879489121126,986.4945922262682,704.7279514253312,721.6147807521176,566.7350197445235,903.7557187257781,662.8209640372987,654.2998192946052,385.00160205472883,761.2708882906531,765.8233934767429,483.80475826393484,531.3487498733389,697.4863468573839,601.4929901715394
2006,1366.2397568582105,1307.7944754607695,1029.8101800814227,1191.4164416598946,1351.2568325925736,1147.9312257381525,662.5887775701415,672.7721385944892,485.461967690328,820.9994355558129,662.2321636737596,585.1200958537462,642.3134423038248,723.9263145543856,665.4810331569446,387.4967377775979,549.1029993560697,708.9433902887487,505.61778343432775
2007,620.9794332412305,601.8492085382987,524.7141834137067,526.4063863967021,622.4972764864503,582.5763066150848,659.6552115458871,679.7629436106238,508.11281905120836,823.4047813638562,682.3084701619573,524.9174490800959,93.82551981759948,527.1539134236309,508.0236887206992,430.88866359610716,432.5808665791027,528.6717566688509,488.7507867974853
2008,763.6062510649164,741.0785228503565,568.2649493737499,577.4398908334862,711.1968217020934,639.6967780921624,628.7465723262544,639.4731220918283,485.6045902176302,730.779122766246,679.3358308866616,553.0973423970488,202.02524108882494,561.5810099760913,539.0532817615316,366.239708284925,375.41464974466123,509.1715806132685,437.6715370033375
2009,723.0436239820765,734.1261570218272,536.7011961662265,644.1808446191706,705.0091379349811,687.5497957339026,616.9402576379324,573.7948083095596,441.17689340498475,780.9782424825811,641.467950615763,566.241739714619,148.89279007803702,574.1508339040395,585.2333669437902,387.80840608818943,495.28805454113353,556.1163478569441,538.6570056558656
2010,1053.7467168009512,1016.0284501188298,755.0869777766093,899.9136883306682,993.4077870314159,986.7280683972277,651.8055561469935,647.2868170754176,514.6179216441141,805.9235540013362,629.2573577151694,617.2372329401392,349.57943415701544,704.1672826439357,666.4490159618144,405.5075436195939,550.3342541736528,643.8283528744004,637.1486342402122
2011,1105.1184188204584,1152.3685675193476,836.8643914456694,913.8034429312921,1141.5258767953742,913.1070351365222,652.5224581459996,640.9719208535356,524.1640252714545,842.3364079461753,619.5621252933216,577.6795518252276,366.3792670902699,738.7391517301886,785.9893004290777,470.48512435539953,547.4241758410222,775.1466097051043,546.7277680462523
2012,721.6715456655029,699.8924611814531,505.2598896699111,670.0057118679057,702.991393499677,682.3271466572089,640.5841989224091,596.3579249765521,502.6521853121095,814.3650304636488,686.2353967119298,579.4212368702835,129.21215062748044,592.4593950380224,570.6803105539727,376.0477390424307,540.7935612404252,573.7792428721965,553.1149960297284
2013,758.4141639710411,768.5117895540416,594.0608922639641,676.732774898747,774.4920369883837,724.8176811811185,665.2277359908699,555.9267396664286,548.44370192523,808.5343476424732,726.4574208054642,612.3837577442014,160.95597967335328,597.4581842976878,607.5558098806883,433.1049125906108,515.7767952253938,613.5360573150305,563.8617015077651
2014,486.16801271909105,502.62411949947233,470.0111631489125,511.30788114891084,534.4700007633214,553.3379139357326,671.8041105307403,594.9578925259091,541.5170332180495,843.1799780110874,740.9821086589886,547.2205272257104,61.36033794096428,424.80767477812674,441.2637815585081,408.6508252079482,449.9475432079466,473.1096628223571,491.97757599476824
2015,782.602356002741,744.8157290041322,643.8651005929539,702.7215250380108,737.2399343532101,875.2216213646605,652.7283893478583,563.9911211062768,497.16765844868803,848.7946459304654,698.7181107653763,591.3200434413794,201.9644776738551,580.6378783288858,542.8512513302771,441.9006229190988,500.7570473641557,535.2754566793549,673.2571436908054
2016,991.0760528480865,993.8946319134072,813.3426324734291,908.0433368777362,985.4005741747964,1012.7223514856385,692.4586254167717,628.5385628607588,527.3897534324242,952.8817461402014,677.1703032711778,663.7040755769543,323.1852882403087,667.8907646077779,670.7093436730985,490.15734423312034,584.8580486374276,662.2152859344876,689.5370632453297
2017,1317.9623365547327,1298.4508721464103,1101.323576042929,1220.9757701293681,1304.947648365016,1184.8998396439197,645.2186280718497,659.7960784673085,440.1378968088852,818.9158678443437,661.0361771156104,528.8903759627925,553.8108777211626,764.1514588335702,744.6399944252477,547.5126983217664,667.1648924082056,751.1367706438534,631.088961922757
2018,583.9099601953202,534.0562973197858,441.1235649922368,509.02687015033945,543.179589481807,553.7522845579815,633.9883845277468,635.8125706295644,438.03580157457776,783.8891843994734,688.1421001323531,517.9193724536086,72.98647140817778,510.9234887871424,461.06982591160806,368.137093584059,436.0403987421617,470.1931180736293,480.76581314980376
2019,1235.3194185548743,1241.0390838352605,983.0661793785198,1095.2928646092746,1251.0755683419661,1095.8328909329107,649.2655584494896,636.677672679199,475.5116469031186,819.0265240481973,666.3008481924915,588.0190942347381,485.7197152402594,749.5997033146149,755.319368595001,497.3464641382604,609.5731493690151,765.3558531017067,610.1131756926513
2020,530.7663577463042,531.4013978409081,428.8310321234111,493.4557304637324,527.724560736866,549.9576274088146,631.6986259370865,593.3410844529301,436.6518139378095,809.3121081326914,674.6777609214986,600.0536605449627,63.28975154908442,467.4766061972197,468.1116462918237,365.54128057432666,430.16597891464795,464.4348091877815,486.66787585973015
2021,399.8051582069562,408.1933467763183,282.9948919331033,378.6833349853855,403.1968700789445,402.70106302756403,537.3315309141132,475.85372532454966,374.2441524895436,715.9047488563322,609.0047045053408,486.45810944037066,38.571454610977874,361.23370359597834,369.6218921653404,244.42343732212544,340.11188037440763,364.62541546796666,364.12960841658617
2022,650.7763501739018,610.5283838478582,498.16879503528355,509.21088302323903,617.9325116020507,586.957430929168,481.2175485044377,376.135856266064,320.6832935812559,717.1179233545529,530.3285967119011,454.10486793685897,80.9553380150683,569.8210121588335,529.57304583279,417.21345702021523,428.25554500817077,536.9771735869824,506.00209291409976
2023,1145.4672905887503,1163.2547718334856,867.2482559211287,1013.8514777128607,1170.7475281826253,1044.1135860608265,578.5711896799131,521.8793710584279,411.156445337354,815.0771500522208,592.8099961613544,518.5933006112655,507.80906851454677,637.6582220742036,655.4457033189389,359.43918740658194,506.042409198314,662.9384596680786,536.3045175462796
