water_year,AgEra-5_precipitation_mm,prism_precipitation_mm,rdpa_precipitation_mm,nclimgrid_precipitation_mm,gridmet_precipitation_mm,chirps_precipitation_mm,ensemble_et_mm,disalexi_et_mm,eemetric_et_mm,ptjpl_et_mm,ssebop_et_mm,geesebal_et_mm,q_mm,wbet_AgEra-5_mm,wbet_prism_mm,wbet_rdpa_mm,wbet_nclimgrid_mm,wbet_gridmet_mm,wbet_chirps_mm
2004,741.8387267083408,625.215463488516,878.3229533390994,653.2489541106576,616.8829438806316,546.846771104125,580.5566609005988,508.0706089860903,436.20141258094725,731.1593484449852,537.705219478859,666.0057417835146,261.13219597138686,480.70653073695394,364.0832675171291,617.1907573677125,392.1167581392707,355.7507479092448,285.7145751327381
2005,590.5893410640787,453.7742454980832,616.0079045291255,465.4232912153843,435.22376018960466,427.57956921443787,584.8416224583972,539.7454059660665,465.18191513804044,696.0386094977538,550.5444368017787,633.6461318520012,147.8440511099874,442.7452899540913,305.93019438809574,468.1638534191381,317.57924010539693,287.37970907961727,279.7355181044505
2006,718.6918063922151,629.0758678756681,801.8064236261274,662.2577681036196,615.8225193094518,606.8038558235427,554.332209003255,506.3949893173632,427.5435011775056,647.9070868039312,569.9296378507977,620.9347038731894,310.9656455187315,407.7261608734836,318.1102223569366,490.84077810739586,351.29212258488803,304.85687379072033,295.83821030481124
2007,615.0137393660801,424.0191091394403,581.8567705017624,457.14257134896576,443.9953519333501,459.5712524681079,598.2265379122896,500.2562355279809,472.2995063460603,714.5103580019701,570.530542299118,692.2310253307852,168.8802562754867,446.1334830905934,255.13885286395356,412.97651422627564,288.2623150734791,275.1150956578634,290.6909961926212
2008,697.961194153044,531.3585274558424,725.8148316310827,613.9706409749249,544.7471618589772,508.80385826930996,538.9387277892132,442.0030153858785,438.74495132602476,661.1883083076849,543.534066886602,651.4784783233882,301.4328125524302,396.5283816006138,229.9257149034121,424.3820190786525,312.53782842249467,243.31434930654694,207.3710457168798
2009,666.7311309888888,556.498065918107,657.5528058976296,572.6202190830212,542.8087950418399,500.6032195977417,535.6980417031915,481.8637787624695,424.77242090584207,646.2768549720761,565.0757185489178,579.3274235000265,256.50340396382404,410.2277270250648,299.99466195428306,401.04940193380554,316.1168151191972,286.3053910780159,244.09981563391767
2010,686.7389382917246,579.6868168386528,589.0658733277872,607.9298646969308,507.29144565101967,546.3736548057542,572.8955202294775,534.8343902378692,464.819194590931,719.0709887434649,527.7288676285464,637.6980855740702,197.5034386581296,489.23549963359494,382.18337818052316,391.5624346696576,410.4264260388013,309.7880069928901,348.87021614762455
2011,800.2529367140207,677.6968621738574,753.1643117521215,763.5471665394679,649.4898134810813,642.2171422510254,553.8534182489001,534.1806430242557,399.8839025758996,688.0531807303413,517.2319398252166,618.9460604736945,488.38648937692756,311.8664473370931,189.3103727969298,264.777822375194,275.1606771625403,161.10332410415373,153.83065287409786
2012,681.9271337310034,500.7599419585827,567.3136620983878,559.0469826393636,484.92146795717497,462.03499317955703,568.4478714565968,515.557552680851,456.7481033928963,704.4168678555761,556.6105225015001,593.0246482251063,200.87270863623183,481.0544250947716,299.8872333223509,366.440953462156,358.17427400313176,284.04875932094313,261.1622845433252
2013,713.7361661393679,537.8513752965994,662.6183889624976,616.3652902104911,537.0851038163894,547.388211033565,570.6886226957432,475.36890038636113,481.53101643271316,689.6155567110595,578.187047391465,618.9596736264976,161.75715479726279,551.9790113421052,376.09422049933664,500.86123416523486,454.60813541322835,375.32794901912655,385.63105623630213
