water_year,AgEra-5_precipitation_mm,prism_precipitation_mm,rdpa_precipitation_mm,nclimgrid_precipitation_mm,gridmet_precipitation_mm,chirps_precipitation_mm,ensemble_et_mm,disalexi_et_mm,eemetric_et_mm,ptjpl_et_mm,ssebop_et_mm,geesebal_et_mm,q_mm,wbet_AgEra-5_mm,wbet_prism_mm,wbet_rdpa_mm,wbet_nclimgrid_mm,wbet_gridmet_mm,wbet_chirps_mm
2004,2496.111699086569,2868.6576565187233,2595.416686050671,2473.6422690313843,2825.7281567893197,2044.9939739244192,630.9819567157532,693.2151703750469,466.9814845516715,761.7975874991378,703.368234869251,663.7137841225497,2185.7508426222457,310.3608564643233,682.9068138964777,409.66584342842566,287.8914264091387,639.9773141670742,-140.75686869782652
2005,1949.8402999259063,2177.4051848284757,1696.9442371589118,1883.6161064234157,2222.1964012410735,1654.2195375290717,663.3599009757862,702.1832402145773,534.2693885398871,791.8823334206334,728.6899851468378,620.834283759825,1709.2665770737244,240.57372285218176,468.13860775475104,-12.322339914812787,174.3495293496911,512.9298241673488,-55.04703954465275
2006,2273.712995540728,2379.3245936079766,1940.5615488585258,2267.4591155231315,2473.5020525655195,1918.3577145948816,666.8557021745935,702.9313585980716,451.1870030055784,772.229643337935,719.7157903653839,674.5429640265726,1909.7523001252766,363.9606954154514,469.5722934826998,30.809248733249113,357.7068153978548,563.7497524402428,8.605414469605101
2007,2692.7325320986943,2897.119872395375,2307.454901347855,2572.460049621369,3097.714562019349,2293.046155247237,620.7334921745362,658.6316561184768,492.76652434845425,762.1315330742143,711.7720032663578,634.2838915259097,2504.4070470861857,188.32548501250855,392.7128253091892,-196.95214573833084,68.05300253518303,593.3075149331636,-211.36089183894842
2008,2364.977532849254,2558.3852138556213,2146.1168489750867,2270.086754431535,2446.608504507281,1792.465871278462,543.558457008013,567.3336223959496,438.99407220832035,691.1877377416108,637.9424843424574,562.6220516202034,2159.852883724208,205.12464912504657,398.53233013141363,-13.736034749121195,110.23387070732755,286.75562078307325,-367.3870124457457
2009,2037.3223511912531,2426.0551118054177,1813.1339566888362,2145.032359270543,2382.63786997734,1761.8610734878037,649.8562660335866,666.7493434929514,556.3461742454214,798.7847547568674,734.4027725365809,654.5440111468912,1958.5532948394637,78.7690563517894,467.501816965954,-145.41933815062748,186.47906443107965,424.0845751378764,-196.69222135165992
2010,2409.0426968136976,2530.1135651523964,2323.6880711769727,2441.00495612835,2428.421213050167,2098.3600881161597,596.7286650325395,611.8052295440592,470.81653027524675,764.5193641143388,668.0037187910921,636.700801497128,1973.6672089969022,435.37548781679544,556.446356155494,350.0208621800705,467.33774713144743,454.7540040532647,124.6928791192573
2011,2590.205908891932,3024.8786034649056,2276.079618427181,2835.9938624985207,3123.012756376313,2247.653132122307,532.4272488418118,539.965280955627,453.283111845173,689.7565663997885,642.67360839,610.1779037610976,2377.3137069827962,212.89220190913574,647.5648964821094,-101.23408855561544,458.6801555157246,745.699049393517,-129.66057486048908
2012,2443.9133306739304,2725.69105517035,2118.1609308156108,2585.9398181443385,2862.358559140651,2017.9210029917124,540.4752072919247,580.7677889590723,437.21659610702864,693.1105386877085,659.4996471741885,547.164346463103,2340.967052181924,102.94627849200631,384.7240029884261,-222.80612136631316,244.97276596241431,521.3915069587268,-323.0460491902115
2013,2831.2041475492742,2940.597941253699,2245.695599504174,2892.9476884188452,3030.734753498048,2309.208214084019,629.8510462802861,629.1524875050917,556.929276496775,821.3240648584481,705.8595187064138,668.3118538325281,2354.4454958536458,476.7586516956285,586.1524454000535,-108.74989634947163,538.5021925651995,676.2892576444024,-45.23728176962676
2014,2339.261177849018,2729.527481512482,1995.717784449355,2419.5234899592524,2769.568841373238,1908.2303956878097,638.2997946529097,655.1676622361773,552.1086863172063,826.6944008848124,729.7552943867053,642.9994816995336,2293.811846379231,45.44933146978702,435.71563513325077,-298.0940619298763,125.71164358002116,475.7569949940065,-385.58145069142165
2015,2117.785211104123,2467.6710741387974,1095.608746713108,2318.8731401230552,2582.741012043766,1835.0240541262365,743.9274386560843,670.3226252659895,620.3154655064357,881.4288750006945,762.7896986562889,677.8312998885175,1873.0303125867517,244.754898517371,594.6407615520455,-777.4215658736437,445.8428275363033,709.7106994570144,-38.00625846051524
2016,2554.2632885778908,2946.7850101511267,1070.4876391555424,2797.21523199469,2939.0384867955913,2251.5826325244575,761.2758316480714,638.7917266082795,647.2848905726082,887.6996610935896,724.47800058414,742.245409126203,2213.4287299668845,340.8345586110066,733.3562801842426,-1142.9410908113418,583.7865020278059,725.6097568287068,38.15390255757307
2018,2592.6604420516524,2857.834881344523,2011.089333489687,2664.4292209130767,2858.088319037525,2049.138495532041,728.6554257256677,687.9311779977886,595.9027482511598,847.8802303302961,682.0969451346838,691.2520233031847,2274.6415010880546,318.01894096359786,583.1933802564683,-263.55216759836753,389.7877198250222,583.4468179494703,-225.5030055560138
2019,2027.9779875281843,2262.790161043651,1400.517322161016,1979.3107949587347,2300.7042416410295,1639.6396774944517,722.9578147047772,659.0966062929741,593.1306628550454,848.273859884657,666.8464311033179,729.2303908685038,1597.3335840437717,430.6444034844128,665.4565769998794,-196.81626188275558,381.97721091496305,703.3706575972577,42.306093450680066
2021,2509.628485894451,2733.6051786751464,2271.0815639221537,2404.2316383371294,2786.967831573439,1712.8992024649876,747.4251607659047,707.2340763168413,559.0337792042641,878.4163704129369,708.6211957476843,747.3945002961975,2186.322225449669,323.30626044478174,547.2829532254774,84.75933847248493,217.90941288746023,600.6456061237699,-473.42302298468144
