AreaSqKm,ORIG_FID,PourPtID,Shape_Area,Shape_Leng,et_mm,model,openet_version,year,month,year_month,units
188.333099841,50,US11274630,188333100.0,106980.0,24.034356165454582,ptjpl,2.0,2000,1,2000-01,mm
1253.49660014,51,US11276600,1253496600.0,326640.0,13.349375709821652,ptjpl,2.0,2000,1,2000-01,mm
605.02229997,52,US11278400,605022300.0,187560.0,15.986123598146197,ptjpl,2.0,2000,1,2000-01,mm
196.794900069,53,US11289850,196794900.0,104220.0,32.16141331495094,ptjpl,2.0,2000,1,2000-01,mm
1343.73509998,54,US11335000,1343735100.0,280560.0,32.97544752033047,ptjpl,2.0,2000,1,2000-01,mm
1086.28290002,55,US11342000,1086282900.0,250800.0,14.79040874143173,ptjpl,2.0,2000,1,2000-01,mm
2770.43669975,56,US11345500,900.0,120.0,17.652818991097924,ptjpl,2.0,2000,1,2000-01,mm
2770.43669975,56,US11345500,900.000000112,120.000000007,17.833827893175076,ptjpl,2.0,2000,1,2000-01,mm
2770.43669975,56,US11345500,900.000000056,120.000000004,17.793939393939393,ptjpl,2.0,2000,1,2000-01,mm
2770.43669975,56,US11345500,900.000000056,120.000000004,17.900293255131963,ptjpl,2.0,2000,1,2000-01,mm
2770.43669975,56,US11345500,899.999999944,119.999999996,18.0,ptjpl,2.0,2000,1,2000-01,mm
2770.43669975,56,US11345500,2770432200.0,437280.0,9.895447336944656,ptjpl,2.0,2000,1,2000-01,mm
236.883600277,57,US11355500,900.000000056,120.000000004,18.0,ptjpl,2.0,2000,1,2000-01,mm
236.883600277,57,US11355500,899.999999944,119.999999996,17.910979228486646,ptjpl,2.0,2000,1,2000-01,mm
236.883600277,57,US11355500,236881800.0,106440.0,13.994094988650703,ptjpl,2.0,2000,1,2000-01,mm
590.959799997,58,US11372000,590959800.0,202860.0,17.839626360697928,ptjpl,2.0,2000,1,2000-01,mm
1094.77619965,59,US11374000,1094776200.0,225660.0,20.6575402453643,ptjpl,2.0,2000,1,2000-01,mm
