AreaSqKm,ORIG_FID,PourPtID,Shape_Area,Shape_Leng,et_mm,model,openet_version,year,month,year_month,units
408.6495003,19,US11092450,408649500.0,157380.0,22.89315036209479,disalexi,2.0,2001,1,2001-01,mm
396.102600109,20,US11097000,396102600.0,154920.0,27.27264958086088,disalexi,2.0,2001,1,2001-01,mm
1455.72389965,21,US11102300,1455723900.0,253500.0,26.048118941259972,disalexi,2.0,2001,1,2001-01,mm
1672.09649993,22,US11109000,1672096500.0,303480.0,23.05444869848579,disalexi,2.0,2001,1,2001-01,mm
1083.42810003,23,US11109800,1083428100.0,271200.0,24.421606175721685,disalexi,2.0,2001,1,2001-01,mm
651.033899883,24,US11113000,651033900.0,220380.0,27.545559319243495,disalexi,2.0,2001,1,2001-01,mm
99.7262998876,25,US11113500,99726300.0,59520.0,27.59316970446303,disalexi,2.0,2001,1,2001-01,mm
485.714699969,26,US11118500,485714700.0,154380.0,27.850581169366716,disalexi,2.0,2001,1,2001-01,mm
2044.38150015,27,US11133000,2044381500.0,400440.0,26.39907391552108,disalexi,2.0,2001,1,2001-01,mm
352.122300002,28,US11136100,352122300.0,153120.0,21.86582536389176,disalexi,2.0,2001,1,2001-01,mm
2293.81470004,29,US11136800,2293814700.0,437220.0,18.08505684640632,disalexi,2.0,2001,1,2001-01,mm
268.552799881,30,US11137900,268552800.0,118140.0,22.00592961905869,disalexi,2.0,2001,1,2001-01,mm
1220.61870006,31,US11140000,1220618700.0,286380.0,21.489772317468603,disalexi,2.0,2001,1,2001-01,mm
120.789000086,32,US11143000,120789000.0,68820.0,23.3938386378661,disalexi,2.0,2001,1,2001-01,mm
638.095500133,33,US11143250,638095500.0,183420.0,21.38430464292048,disalexi,2.0,2001,1,2001-01,mm
276.294600115,34,US11152650,276294600.0,115620.0,21.49902224651056,disalexi,2.0,2001,1,2001-01,mm
3290.1272999,35,US11159500,3290127300.0,691020.0,19.270416330195864,disalexi,2.0,2001,1,2001-01,mm
297.467100063,36,US11161000,297467100.0,124320.0,27.889044077788245,disalexi,2.0,2001,1,2001-01,mm
132.062400073,37,US11162570,132062400.0,74100.0000001,21.682004467208056,disalexi,2.0,2001,1,2001-01,mm
97.4789999435,38,US11164500,97479000.0,78420.0,27.91221603518287,disalexi,2.0,2001,1,2001-01,mm
384.913800084,39,US11169025,384913800.0,155640.0,21.77898302438234,disalexi,2.0,2001,1,2001-01,mm
818.229599946,40,US11172175,818229600.0,281040.0,18.025790913362165,disalexi,2.0,2001,1,2001-01,mm
1649.46870012,41,US11179100,1649468700.0,344100.0,16.691690597692716,disalexi,2.0,2001,1,2001-01,mm
121.661099923,42,US11181040,121661100.0,96120.0000001,24.71068437196631,disalexi,2.0,2001,1,2001-01,mm
1371.50459983,43,US11189500,1371504600.0,325800.0,16.89086385929742,disalexi,2.0,2001,1,2001-01,mm
249.130800011,44,US11204100,249130800.0,94379.9999998,26.005689486245828,disalexi,2.0,2001,1,2001-01,mm
247.688100012,45,US11224500,247688100.0,102420.0,16.467548367552087,disalexi,2.0,2001,1,2001-01,mm
120.324600111,46,US11253310,120324600.0,82499.9999999,13.086703769326954,disalexi,2.0,2001,1,2001-01,mm
782.901000054,47,US11255575,782901000.0,202560.0,12.756211056245611,disalexi,2.0,2001,1,2001-01,mm
833.058000001,48,US11266500,833058000.0,184980.0,25.2532089363217,disalexi,2.0,2001,1,2001-01,mm
349.492499982,49,US11274500,349492500.0,160080.0,14.35208882796538,disalexi,2.0,2001,1,2001-01,mm
188.333099841,50,US11274630,188333100.0,106980.0,13.69280049405646,disalexi,2.0,2001,1,2001-01,mm
1253.49660014,51,US11276600,1253496600.0,326640.0,26.32952281435485,disalexi,2.0,2001,1,2001-01,mm
605.02229997,52,US11278400,605022300.0,187560.0,29.80004695056135,disalexi,2.0,2001,1,2001-01,mm
196.794900069,53,US11289850,196794900.0,104220.0,22.84464751897237,disalexi,2.0,2001,1,2001-01,mm
1343.73509998,54,US11335000,1343735100.0,280560.0,25.60305730949776,disalexi,2.0,2001,1,2001-01,mm
1086.28290002,55,US11342000,1086282900.0,250800.0,26.9584623065111,disalexi,2.0,2001,1,2001-01,mm
2770.43669975,56,US11345500,900.0,120.0,16.771513353115726,disalexi,2.0,2001,1,2001-01,mm
2770.43669975,56,US11345500,900.000000112,120.000000007,18.52522255192878,disalexi,2.0,2001,1,2001-01,mm
2770.43669975,56,US11345500,900.000000056,120.000000004,24.872727272727275,disalexi,2.0,2001,1,2001-01,mm
2770.43669975,56,US11345500,900.000000056,120.000000004,30.20234604105572,disalexi,2.0,2001,1,2001-01,mm
2770.43669975,56,US11345500,899.999999944,119.999999996,25.35757575757575,disalexi,2.0,2001,1,2001-01,mm
2770.43669975,56,US11345500,2770432200.0,437280.0,9.105468779523475,disalexi,2.0,2001,1,2001-01,mm
236.883600277,57,US11355500,900.000000056,120.000000004,,disalexi,2.0,2001,1,2001-01,mm
236.883600277,57,US11355500,899.999999944,119.999999996,,disalexi,2.0,2001,1,2001-01,mm
236.883600277,57,US11355500,236881800.0,106440.0,29.41030487647347,disalexi,2.0,2001,1,2001-01,mm
590.959799997,58,US11372000,590959800.0,202860.0,23.63323037482189,disalexi,2.0,2001,1,2001-01,mm
1094.77619965,59,US11374000,1094776200.0,225660.0,24.395367024879533,disalexi,2.0,2001,1,2001-01,mm
928.504800314,60,US11376550,928504800.0,226020.0,23.574352238979664,disalexi,2.0,2001,1,2001-01,mm
239.440499932,61,US11379500,239440500.0,106320.0,22.95103850768342,disalexi,2.0,2001,1,2001-01,mm
542.092499995,62,US11383500,542092500.0,231660.0,21.004369187118527,disalexi,2.0,2001,1,2001-01,mm
383.702399905,63,US11390000,383702400.0,200220.0,25.860740970835906,disalexi,2.0,2001,1,2001-01,mm
476.296199918,64,US11402000,476296200.0,171600.0,26.85232032328217,disalexi,2.0,2001,1,2001-01,mm
3456.03870014,65,US11421000,3456038700.0,521880.0,24.14190741393874,disalexi,2.0,2001,1,2001-01,mm
756.460799731,66,US11424000,756460800.0,286080.0,23.365086669817952,disalexi,2.0,2001,1,2001-01,mm
269.041500106,67,US11424500,269041500.0,149400.0,19.236793953937696,disalexi,2.0,2001,1,2001-01,mm
886.796099973,68,US11427000,886796100.0,274860.0,26.69712921619199,disalexi,2.0,2001,1,2001-01,mm
312.417000165,69,US11451300,312417000.0,135960.0,23.16825971681312,disalexi,2.0,2001,1,2001-01,mm
247.597200137,70,US11451715,247597200.0,168120.0,18.552886097811182,disalexi,2.0,2001,1,2001-01,mm
1491.89580069,71,US11454000,1491895800.0,319200.0,20.22747541427308,disalexi,2.0,2001,1,2001-01,mm
566.122500107,72,US11458000,566122500.0,179040.0,24.27539750614945,disalexi,2.0,2001,1,2001-01,mm
2052.03059975,73,US11464000,2052030600.0,459720.0,25.09332593803278,disalexi,2.0,2001,1,2001-01,mm
564.986699927,74,US11465350,564986700.0,232980.0,27.277992823084247,disalexi,2.0,2001,1,2001-01,mm
652.401899981,75,US11466800,652401900.0,181620.0,24.667140944732235,disalexi,2.0,2001,1,2001-01,mm
162.695700094,76,US11467200,162695700.0,83700.0,25.75547875684331,disalexi,2.0,2001,1,2001-01,mm
417.9527999,77,US11467510,417952800.0,144660.0,25.302350086745527,disalexi,2.0,2001,1,2001-01,mm
121.724999954,78,US11467553,121725000.0,85799.9999999,31.978415384893577,disalexi,2.0,2001,1,2001-01,mm
214.877700035,79,US11467590,214877700.0,139320.0,31.691667571636717,disalexi,2.0,2001,1,2001-01,mm
785.723400147,80,US11468000,785723400.0,239040.0,32.47125012146889,disalexi,2.0,2001,1,2001-01,mm
273.559499995,81,US11468500,273559500.0,127260.0,27.409697377424017,disalexi,2.0,2001,1,2001-01,mm
636.018299715,82,US11469000,636018300.0,201180.0,26.341554187217167,disalexi,2.0,2001,1,2001-01,mm
1390.54410034,83,US11476500,1390544100.0,303840.0,27.708985153516583,disalexi,2.0,2001,1,2001-01,mm
572.964299917,84,US11478500,572964300.0,202260.0,24.839508386435984,disalexi,2.0,2001,1,2001-01,mm
1256.81670058,85,US11481000,1256816700.0,441180.0,24.12752153194513,disalexi,2.0,2001,1,2001-01,mm
105.246000089,86,US11481200,105246000.0,76080.0,23.20556087317621,disalexi,2.0,2001,1,2001-01,mm
718.369199931,87,US11482500,718369200.0,299760.0,25.48638920253035,disalexi,2.0,2001,1,2001-01,mm
1982.50829976,88,US11517500,1982508300.0,309420.0,17.158946793409292,disalexi,2.0,2001,1,2001-01,mm
1713.6117001,89,US11519500,1713611700.0,276960.0,21.888266887310028,disalexi,2.0,2001,1,2001-01,mm
309.530700286,90,US11521500,309530700.0,115140.0,25.958389097626892,disalexi,2.0,2001,1,2001-01,mm
1943.97389976,91,US11522500,1943973900.0,298680.0,26.60104838265898,disalexi,2.0,2001,1,2001-01,mm
1980.42749955,92,US11528700,1980427500.0,311880.0,27.668321142488768,disalexi,2.0,2001,1,2001-01,mm
1739.99609976,93,US11532650,1739996100.0,315300.0,22.1289700785329,disalexi,2.0,2001,1,2001-01,mm
145.985399882,94,US14361600,145985400.0,84239.9999999,23.98692443992958,disalexi,2.0,2001,1,2001-01,mm
272.266200128,95,US11449255,272266200.0,131040.0,20.5846376214022,disalexi,2.0,2001,1,2001-01,mm
2481.75359978,96,US11329500,2481753600.0,511380.0,28.5071005670692,disalexi,2.0,2001,1,2001-01,mm
114.434100085,97,US11479700,114434100.0,69840.0,24.314429655749883,disalexi,2.0,2001,1,2001-01,mm
3766.68719953,99,US10259540,3766687200.0,441060.0,14.425827578863949,disalexi,2.0,2001,1,2001-01,mm
4381.60139996,100,US10263000,4381601400.0,778080.0,14.15532322678028,disalexi,2.0,2001,1,2001-01,mm
4344.63120031,101,US11251000,4344631200.0,544920.0,26.28330377923415,disalexi,2.0,2001,1,2001-01,mm
5456.81969984,102,US11475000,5456819700.0,656040.0,24.8248350026904,disalexi,2.0,2001,1,2001-01,mm
3727.0241995,103,US11527000,3727024200.0,536760.0,27.46442693027689,disalexi,2.0,2001,1,2001-01,mm
663.269399935,1,US10254050,663269400.0,242340.0,12.43182299613099,disalexi,2.0,2001,2,2001-02,mm
930.429899917,2,US10293000,930429900.0,217200.0,7.852408360379125,disalexi,2.0,2001,2,2001-02,mm
630.950400039,3,US10296500,630950400.0,206460.0,8.368839896740283,disalexi,2.0,2001,2,2001-02,mm
715.754700075,4,US10308200,715754700.0,197220.0,8.597607365251815,disalexi,2.0,2001,2,2001-02,mm
2414.83949992,5,US10346000,2414839500.0,415320.0,15.524957741000952,disalexi,2.0,2001,2,2001-02,mm
181.934999934,6,US11014000,181935000.0,81000.0,37.03687080075994,disalexi,2.0,2001,2,2001-02,mm
338.848200244,7,US11016200,338848200.0,178320.0,35.99874963978994,disalexi,2.0,2001,2,2001-02,mm
1112.57280013,8,US11023000,1112572800.0,280080.0,37.65490054573438,disalexi,2.0,2001,2,2001-02,mm
288.950400036,9,US11025500,288950400.0,136260.0,37.886455059157925,disalexi,2.0,2001,2,2001-02,mm
1439.31600004,10,US11042000,1439316000.0,353640.0,37.267419329274766,disalexi,2.0,2001,2,2001-02,mm
285.299099907,11,US11046530,285299100.0,124080.0,38.84109102871776,disalexi,2.0,2001,2,2001-02,mm
140.216400039,12,US11047300,140216400.0,115380.0,36.63830242912832,disalexi,2.0,2001,2,2001-02,mm
314.527499988,13,US11057500,314527500.0,140280.0,29.931295223861405,disalexi,2.0,2001,2,2001-02,mm
1098.84689995,14,US11059300,1098846900.0,270660.0,33.99248528556312,disalexi,2.0,2001,2,2001-02,mm
120.073500007,15,US11062000,120073500.0,78540.0,29.820854397495367,disalexi,2.0,2001,2,2001-02,mm
146.798999974,16,US11063510,146799000.0,87360.0,29.33455797687347,disalexi,2.0,2001,2,2001-02,mm
1439.15040018,17,US11070365,1439150400.0,368220.0,31.14074837651532,disalexi,2.0,2001,2,2001-02,mm
244.127700046,18,US11077500,244127700.0,139020.0,36.59621580506296,disalexi,2.0,2001,2,2001-02,mm
408.6495003,19,US11092450,408649500.0,157380.0,28.315423685980544,disalexi,2.0,2001,2,2001-02,mm
396.102600109,20,US11097000,396102600.0,154920.0,33.1392083429538,disalexi,2.0,2001,2,2001-02,mm
1455.72389965,21,US11102300,1455723900.0,253500.0,32.820824500345296,disalexi,2.0,2001,2,2001-02,mm
1672.09649993,22,US11109000,1672096500.0,303480.0,27.777110070891645,disalexi,2.0,2001,2,2001-02,mm
1083.42810003,23,US11109800,1083428100.0,271200.0,25.41735573456755,disalexi,2.0,2001,2,2001-02,mm
651.033899883,24,US11113000,651033900.0,220380.0,31.38924645320225,disalexi,2.0,2001,2,2001-02,mm
99.7262998876,25,US11113500,99726300.0,59520.0,32.308217842228004,disalexi,2.0,2001,2,2001-02,mm
485.714699969,26,US11118500,485714700.0,154380.0,33.74222956156184,disalexi,2.0,2001,2,2001-02,mm
2044.38150015,27,US11133000,2044381500.0,400440.0,34.56960119533656,disalexi,2.0,2001,2,2001-02,mm
352.122300002,28,US11136100,352122300.0,153120.0,32.69808613089111,disalexi,2.0,2001,2,2001-02,mm
2293.81470004,29,US11136800,2293814700.0,437220.0,25.59482921995512,disalexi,2.0,2001,2,2001-02,mm
268.552799881,30,US11137900,268552800.0,118140.0,32.275975955281616,disalexi,2.0,2001,2,2001-02,mm
1220.61870006,31,US11140000,1220618700.0,286380.0,30.251841751144777,disalexi,2.0,2001,2,2001-02,mm
120.789000086,32,US11143000,120789000.0,68820.0,31.55030207368537,disalexi,2.0,2001,2,2001-02,mm
638.095500133,33,US11143250,638095500.0,183420.0,32.73615471666334,disalexi,2.0,2001,2,2001-02,mm
276.294600115,34,US11152650,276294600.0,115620.0,32.10806760571254,disalexi,2.0,2001,2,2001-02,mm
3290.1272999,35,US11159500,3290127300.0,691020.0,30.26665613690964,disalexi,2.0,2001,2,2001-02,mm
297.467100063,36,US11161000,297467100.0,124320.0,35.395152207475434,disalexi,2.0,2001,2,2001-02,mm
132.062400073,37,US11162570,132062400.0,74100.0000001,35.38765775594656,disalexi,2.0,2001,2,2001-02,mm
97.4789999435,38,US11164500,97479000.0,78420.0,36.38937689397308,disalexi,2.0,2001,2,2001-02,mm
384.913800084,39,US11169025,384913800.0,155640.0,25.14338723414557,disalexi,2.0,2001,2,2001-02,mm
818.229599946,40,US11172175,818229600.0,281040.0,26.13542228430901,disalexi,2.0,2001,2,2001-02,mm
1649.46870012,41,US11179100,1649468700.0,344100.0,23.28317444314728,disalexi,2.0,2001,2,2001-02,mm
121.661099923,42,US11181040,121661100.0,96120.0000001,31.421844607289,disalexi,2.0,2001,2,2001-02,mm
1371.50459983,43,US11189500,1371504600.0,325800.0,7.88783930994698,disalexi,2.0,2001,2,2001-02,mm
249.130800011,44,US11204100,249130800.0,94379.9999998,37.80867008886845,disalexi,2.0,2001,2,2001-02,mm
247.688100012,45,US11224500,247688100.0,102420.0,21.68273191592658,disalexi,2.0,2001,2,2001-02,mm
120.324600111,46,US11253310,120324600.0,82499.9999999,21.19749322149062,disalexi,2.0,2001,2,2001-02,mm
782.901000054,47,US11255575,782901000.0,202560.0,20.13780047696076,disalexi,2.0,2001,2,2001-02,mm
833.058000001,48,US11266500,833058000.0,184980.0,9.99904837829593,disalexi,2.0,2001,2,2001-02,mm
349.492499982,49,US11274500,349492500.0,160080.0,22.706398485541037,disalexi,2.0,2001,2,2001-02,mm
188.333099841,50,US11274630,188333100.0,106980.0,18.97409472533652,disalexi,2.0,2001,2,2001-02,mm
1253.49660014,51,US11276600,1253496600.0,326640.0,19.303237316429588,disalexi,2.0,2001,2,2001-02,mm
605.02229997,52,US11278400,605022300.0,187560.0,21.75532905092666,disalexi,2.0,2001,2,2001-02,mm
196.794900069,53,US11289850,196794900.0,104220.0,29.906643164246194,disalexi,2.0,2001,2,2001-02,mm
1343.73509998,54,US11335000,1343735100.0,280560.0,28.367840144471803,disalexi,2.0,2001,2,2001-02,mm
1086.28290002,55,US11342000,1086282900.0,250800.0,26.143029225377408,disalexi,2.0,2001,2,2001-02,mm
2770.43669975,56,US11345500,900.0,120.0,9.658753709198812,disalexi,2.0,2001,2,2001-02,mm
2770.43669975,56,US11345500,900.000000112,120.000000007,9.554896142433234,disalexi,2.0,2001,2,2001-02,mm
2770.43669975,56,US11345500,900.000000056,120.000000004,11.13939393939394,disalexi,2.0,2001,2,2001-02,mm
2770.43669975,56,US11345500,900.000000056,120.000000004,12.800586510263928,disalexi,2.0,2001,2,2001-02,mm
2770.43669975,56,US11345500,899.999999944,119.999999996,9.327272727272724,disalexi,2.0,2001,2,2001-02,mm
2770.43669975,56,US11345500,2770432200.0,437280.0,20.40146193163374,disalexi,2.0,2001,2,2001-02,mm
236.883600277,57,US11355500,900.000000056,120.000000004,12.728915662650603,disalexi,2.0,2001,2,2001-02,mm
236.883600277,57,US11355500,899.999999944,119.999999996,12.8486646884273,disalexi,2.0,2001,2,2001-02,mm
236.883600277,57,US11355500,236881800.0,106440.0,13.007785888483744,disalexi,2.0,2001,2,2001-02,mm
590.959799997,58,US11372000,590959800.0,202860.0,25.992636015763136,disalexi,2.0,2001,2,2001-02,mm
1094.77619965,59,US11374000,1094776200.0,225660.0,28.048349117835038,disalexi,2.0,2001,2,2001-02,mm
928.504800314,60,US11376550,928504800.0,226020.0,22.982218967708828,disalexi,2.0,2001,2,2001-02,mm
239.440499932,61,US11379500,239440500.0,106320.0,22.39604503742568,disalexi,2.0,2001,2,2001-02,mm
542.092499995,62,US11383500,542092500.0,231660.0,22.66473720359162,disalexi,2.0,2001,2,2001-02,mm
383.702399905,63,US11390000,383702400.0,200220.0,27.715095218932248,disalexi,2.0,2001,2,2001-02,mm
476.296199918,64,US11402000,476296200.0,171600.0,21.458730841601728,disalexi,2.0,2001,2,2001-02,mm
3456.03870014,65,US11421000,3456038700.0,521880.0,27.40695929820622,disalexi,2.0,2001,2,2001-02,mm
756.460799731,66,US11424000,756460800.0,286080.0,28.668767811944893,disalexi,2.0,2001,2,2001-02,mm
269.041500106,67,US11424500,269041500.0,149400.0,24.7609989501912,disalexi,2.0,2001,2,2001-02,mm
886.796099973,68,US11427000,886796100.0,274860.0,28.413844595274355,disalexi,2.0,2001,2,2001-02,mm
312.417000165,69,US11451300,312417000.0,135960.0,21.797686485232983,disalexi,2.0,2001,2,2001-02,mm
247.597200137,70,US11451715,247597200.0,168120.0,21.268950017399348,disalexi,2.0,2001,2,2001-02,mm
1491.89580069,71,US11454000,1491895800.0,319200.0,23.92142896929736,disalexi,2.0,2001,2,2001-02,mm
566.122500107,72,US11458000,566122500.0,179040.0,30.264653239158744,disalexi,2.0,2001,2,2001-02,mm
2052.03059975,73,US11464000,2052030600.0,459720.0,25.367303009445195,disalexi,2.0,2001,2,2001-02,mm
564.986699927,74,US11465350,564986700.0,232980.0,32.33636529167251,disalexi,2.0,2001,2,2001-02,mm
652.401899981,75,US11466800,652401900.0,181620.0,31.526593366288648,disalexi,2.0,2001,2,2001-02,mm
162.695700094,76,US11467200,162695700.0,83700.0,31.596181358995903,disalexi,2.0,2001,2,2001-02,mm
417.9527999,77,US11467510,417952800.0,144660.0,30.254506491526666,disalexi,2.0,2001,2,2001-02,mm
121.724999954,78,US11467553,121725000.0,85799.9999999,39.34004858198061,disalexi,2.0,2001,2,2001-02,mm
214.877700035,79,US11467590,214877700.0,139320.0,39.37949670027085,disalexi,2.0,2001,2,2001-02,mm
785.723400147,80,US11468000,785723400.0,239040.0,33.65818328136246,disalexi,2.0,2001,2,2001-02,mm
273.559499995,81,US11468500,273559500.0,127260.0,30.607053720960344,disalexi,2.0,2001,2,2001-02,mm
636.018299715,82,US11469000,636018300.0,201180.0,37.237788150228,disalexi,2.0,2001,2,2001-02,mm
1390.54410034,83,US11476500,1390544100.0,303840.0,38.5757559311981,disalexi,2.0,2001,2,2001-02,mm
572.964299917,84,US11478500,572964300.0,202260.0,34.09258110040863,disalexi,2.0,2001,2,2001-02,mm
1256.81670058,85,US11481000,1256816700.0,441180.0,35.19702530570682,disalexi,2.0,2001,2,2001-02,mm
105.246000089,86,US11481200,105246000.0,76080.0,39.3683034076917,disalexi,2.0,2001,2,2001-02,mm
718.369199931,87,US11482500,718369200.0,299760.0,39.966870315373896,disalexi,2.0,2001,2,2001-02,mm
1982.50829976,88,US11517500,1982508300.0,309420.0,21.924303800389577,disalexi,2.0,2001,2,2001-02,mm
1713.6117001,89,US11519500,1713611700.0,276960.0,27.001391966631203,disalexi,2.0,2001,2,2001-02,mm
309.530700286,90,US11521500,309530700.0,115140.0,38.16388545455133,disalexi,2.0,2001,2,2001-02,mm
1943.97389976,91,US11522500,1943973900.0,298680.0,35.847394637303985,disalexi,2.0,2001,2,2001-02,mm
1980.42749955,92,US11528700,1980427500.0,311880.0,30.85011789445044,disalexi,2.0,2001,2,2001-02,mm
1739.99609976,93,US11532650,1739996100.0,315300.0,32.07085961107819,disalexi,2.0,2001,2,2001-02,mm
145.985399882,94,US14361600,145985400.0,84239.9999999,39.16409467484239,disalexi,2.0,2001,2,2001-02,mm
272.266200128,95,US11449255,272266200.0,131040.0,18.471579604070183,disalexi,2.0,2001,2,2001-02,mm
2481.75359978,96,US11329500,2481753600.0,511380.0,30.15248573458937,disalexi,2.0,2001,2,2001-02,mm
114.434100085,97,US11479700,114434100.0,69840.0,38.17645186000152,disalexi,2.0,2001,2,2001-02,mm
3766.68719953,99,US10259540,3766687200.0,441060.0,18.49008625494786,disalexi,2.0,2001,2,2001-02,mm
4381.60139996,100,US10263000,4381601400.0,778080.0,19.922946840012603,disalexi,2.0,2001,2,2001-02,mm
4344.63120031,101,US11251000,4344631200.0,544920.0,19.01231139089855,disalexi,2.0,2001,2,2001-02,mm
5456.81969984,102,US11475000,5456819700.0,656040.0,26.148129488570216,disalexi,2.0,2001,2,2001-02,mm
3727.0241995,103,US11527000,3727024200.0,536760.0,28.73557680941772,disalexi,2.0,2001,2,2001-02,mm
663.269399935,1,US10254050,663269400.0,242340.0,19.34646858276743,disalexi,2.0,2001,3,2001-03,mm
930.429899917,2,US10293000,930429900.0,217200.0,50.16678308592575,disalexi,2.0,2001,3,2001-03,mm
630.950400039,3,US10296500,630950400.0,206460.0,54.56734356531518,disalexi,2.0,2001,3,2001-03,mm
715.754700075,4,US10308200,715754700.0,197220.0,69.73739443430541,disalexi,2.0,2001,3,2001-03,mm
2414.83949992,5,US10346000,2414839500.0,415320.0,65.49343846843914,disalexi,2.0,2001,3,2001-03,mm
181.934999934,6,US11014000,181935000.0,81000.0,78.25579573076784,disalexi,2.0,2001,3,2001-03,mm
338.848200244,7,US11016200,338848200.0,178320.0,69.692620496118,disalexi,2.0,2001,3,2001-03,mm
1112.57280013,8,US11023000,1112572800.0,280080.0,74.9656270158449,disalexi,2.0,2001,3,2001-03,mm
288.950400036,9,US11025500,288950400.0,136260.0,78.3239411541892,disalexi,2.0,2001,3,2001-03,mm
1439.31600004,10,US11042000,1439316000.0,353640.0,76.12261626103137,disalexi,2.0,2001,3,2001-03,mm
285.299099907,11,US11046530,285299100.0,124080.0,82.64345529955003,disalexi,2.0,2001,3,2001-03,mm
140.216400039,12,US11047300,140216400.0,115380.0,79.00677014750902,disalexi,2.0,2001,3,2001-03,mm
314.527499988,13,US11057500,314527500.0,140280.0,72.18632574245217,disalexi,2.0,2001,3,2001-03,mm
1098.84689995,14,US11059300,1098846900.0,270660.0,71.64540851292547,disalexi,2.0,2001,3,2001-03,mm
120.073500007,15,US11062000,120073500.0,78540.0,68.58855530741822,disalexi,2.0,2001,3,2001-03,mm
146.798999974,16,US11063510,146799000.0,87360.0,63.426609826604384,disalexi,2.0,2001,3,2001-03,mm
1439.15040018,17,US11070365,1439150400.0,368220.0,69.70142780082087,disalexi,2.0,2001,3,2001-03,mm
244.127700046,18,US11077500,244127700.0,139020.0,83.75527299327075,disalexi,2.0,2001,3,2001-03,mm
408.6495003,19,US11092450,408649500.0,157380.0,61.81509590186545,disalexi,2.0,2001,3,2001-03,mm
396.102600109,20,US11097000,396102600.0,154920.0,75.35442183169411,disalexi,2.0,2001,3,2001-03,mm
1455.72389965,21,US11102300,1455723900.0,253500.0,73.5159964110285,disalexi,2.0,2001,3,2001-03,mm
1672.09649993,22,US11109000,1672096500.0,303480.0,66.68040879790124,disalexi,2.0,2001,3,2001-03,mm
1083.42810003,23,US11109800,1083428100.0,271200.0,65.60242997327411,disalexi,2.0,2001,3,2001-03,mm
651.033899883,24,US11113000,651033900.0,220380.0,72.66999498578855,disalexi,2.0,2001,3,2001-03,mm
99.7262998876,25,US11113500,99726300.0,59520.0,83.16659444560966,disalexi,2.0,2001,3,2001-03,mm
485.714699969,26,US11118500,485714700.0,154380.0,78.41206365209763,disalexi,2.0,2001,3,2001-03,mm
2044.38150015,27,US11133000,2044381500.0,400440.0,73.29748798008397,disalexi,2.0,2001,3,2001-03,mm
352.122300002,28,US11136100,352122300.0,153120.0,72.29739478707036,disalexi,2.0,2001,3,2001-03,mm
2293.81470004,29,US11136800,2293814700.0,437220.0,58.36426688075596,disalexi,2.0,2001,3,2001-03,mm
268.552799881,30,US11137900,268552800.0,118140.0,76.58358918676466,disalexi,2.0,2001,3,2001-03,mm
1220.61870006,31,US11140000,1220618700.0,286380.0,67.73945490915114,disalexi,2.0,2001,3,2001-03,mm
120.789000086,32,US11143000,120789000.0,68820.0,65.63822660985039,disalexi,2.0,2001,3,2001-03,mm
638.095500133,33,US11143250,638095500.0,183420.0,68.7528610504858,disalexi,2.0,2001,3,2001-03,mm
276.294600115,34,US11152650,276294600.0,115620.0,60.38747216175408,disalexi,2.0,2001,3,2001-03,mm
3290.1272999,35,US11159500,3290127300.0,691020.0,59.72274094929679,disalexi,2.0,2001,3,2001-03,mm
